method,source_index,image_id,snr_db,seed,N,E,diagnostic_only,header_ok,normalized_latent,psnr_db,lpips_alex,dino_cosine
actual_RX_zero_noise,1,n01601694/ILSVRC2012_val_00021656_n01601694,19.0,2003,4084,8168,True,True,0.3683580756187439,22.36819076538086,0.0932474285364151,0.8347361087799072
oracle_TX_AWGN,1,n01601694/ILSVRC2012_val_00021656_n01601694,19.0,2003,4084,8168,True,True,0.371490478515625,22.36475944519043,0.09225913882255554,0.8297634720802307
oracle_TX_zero_noise,1,n01601694/ILSVRC2012_val_00021656_n01601694,19.0,2003,4084,8168,True,True,0.3683580756187439,22.36819076538086,0.09324738383293152,0.8347359895706177
Dc_F_representation_reference,1,n01601694/ILSVRC2012_val_00021656_n01601694,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,24.301830291748047,0.05163754150271416,0.9091375470161438
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2001,4084,8168,False,True,1.0585119724273682,17.059131622314453,0.3131329119205475,0.7252108454704285
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2001,4084,8168,True,True,0.9692959189414978,17.62970733642578,0.2998260259628296,0.6682636737823486
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2001,4084,8168,True,True,0.9933837652206421,17.776447296142578,0.2534501850605011,0.7871861457824707
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2001,4084,8168,True,True,0.9071789383888245,18.237279891967773,0.2535788118839264,0.7942554950714111
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2002,4084,8168,False,True,1.0245462656021118,17.49099349975586,0.29537105560302734,0.7797556519508362
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2002,4084,8168,True,True,0.9486455917358398,17.77530288696289,0.2836971879005432,0.7094802856445312
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2002,4084,8168,True,True,0.9806767106056213,17.936742782592773,0.2614990472793579,0.8570348024368286
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2002,4084,8168,True,True,0.9071789383888245,18.237279891967773,0.2535788118839264,0.7942554950714111
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2003,4084,8168,False,True,1.1180399656295776,16.702468872070312,0.38292253017425537,0.32348740100860596
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2003,4084,8168,True,True,1.0361649990081787,17.36614990234375,0.3801279664039612,0.36122721433639526
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2003,4084,8168,True,True,0.9836937189102173,17.761337280273438,0.2583262026309967,0.7740557193756104
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2003,4084,8168,True,True,0.9071789383888245,18.237279891967773,0.2535788118839264,0.7942554950714111
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2001,4084,8168,False,True,0.9344321489334106,18.082040786743164,0.23945072293281555,0.8234999179840088
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2001,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.2382037490606308,0.843055248260498
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2001,4084,8168,True,True,0.9344321489334106,18.082040786743164,0.23945067822933197,0.8234999179840088
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2001,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.23820377886295319,0.843055248260498
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2002,4084,8168,False,True,0.9243552684783936,18.113967895507812,0.24617184698581696,0.8620375990867615
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2002,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.23820377886295319,0.843055248260498
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2002,4084,8168,True,True,0.9243552684783936,18.113967895507812,0.24617183208465576,0.8620375990867615
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2002,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.238203763961792,0.843055248260498
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2003,4084,8168,False,True,0.9295440316200256,18.032405853271484,0.24510961771011353,0.8072289228439331
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2003,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.23820377886295319,0.843055248260498
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2003,4084,8168,True,True,0.9295440316200256,18.032405853271484,0.24510963261127472,0.8072289228439331
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2003,4084,8168,True,True,0.8629494309425354,18.387948989868164,0.2382037490606308,0.843055248260498
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,4.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2001,4084,8168,False,True,0.8942267894744873,18.253314971923828,0.23691439628601074,0.852773904800415
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2001,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731420993805,0.8619828224182129
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2001,4084,8168,True,True,0.8942267894744873,18.253314971923828,0.23691439628601074,0.852773904800415
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2001,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731271982193,0.8619828224182129
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,False,True,0.8859683275222778,18.268028259277344,0.2368251085281372,0.873405933380127
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731420993805,0.8619828224182129
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,True,True,0.8859683275222778,18.268028259277344,0.2368251085281372,0.873405933380127
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731420993805,0.8619828224182129
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,False,True,0.8912379741668701,18.214696884155273,0.2361217737197876,0.8281907439231873
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731271982193,0.8619828224182129
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,True,True,0.8912379741668701,18.214696884155273,0.2361217737197876,0.8281907439231873
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,4084,8168,True,True,0.8468514680862427,18.43243408203125,0.2337731420993805,0.8619828224182129
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,7.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,False,True,0.8520774841308594,18.40369987487793,0.2283163219690323,0.8697937726974487
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562750339508,0.8733823299407959
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,True,True,0.8520774841308594,18.40369987487793,0.2283163219690323,0.8697937726974487
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562601327896,0.8733823299407959
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,False,True,0.8475965857505798,18.401914596557617,0.22886042296886444,0.8794056177139282
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562750339508,0.8733823299407959
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,True,True,0.8475965857505798,18.401914596557617,0.22886042296886444,0.8794056177139282
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562750339508,0.8733823299407959
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,False,True,0.8509877920150757,18.38045310974121,0.22737857699394226,0.8617560863494873
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562601327896,0.8733823299407959
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,True,True,0.8509877920150757,18.38045310974121,0.22737859189510345,0.8617560863494873
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,4084,8168,True,True,0.8358637690544128,18.44019317626953,0.2276562750339508,0.8733823299407959
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,13.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,False,True,0.8387622833251953,18.431304931640625,0.22630399465560913,0.8725853562355042
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606080770492554,0.875273585319519
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,True,True,0.8387622833251953,18.431304931640625,0.22630396485328674,0.8725853562355042
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606080770492554,0.875273585319519
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,False,True,0.8365427255630493,18.42789649963379,0.22556355595588684,0.8785974979400635
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606080770492554,0.875273585319519
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,True,True,0.8365427255630493,18.42789649963379,0.22556355595588684,0.8785974979400635
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606080770492554,0.875273585319519
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364603161811829
actual_RX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,False,True,0.8382768630981445,18.418039321899414,0.22619259357452393,0.8697764873504639
actual_RX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606080770492554,0.875273585319519
oracle_TX_AWGN,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,True,True,0.8382768630981445,18.418039321899414,0.22619259357452393,0.8697764873504639
oracle_TX_zero_noise,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,4084,8168,True,True,0.8338512182235718,18.430999755859375,0.22606083750724792,0.8752736449241638
Dc_F_representation_reference,2,n01664065/ILSVRC2012_val_00014316_n01664065,19.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.47081184387207,0.11636181175708771,0.9364602565765381
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,False,True,0.9345645308494568,16.38029670715332,0.2112215906381607,0.6290050745010376
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,True,True,0.8438988327980042,17.015138626098633,0.19016647338867188,0.6839394569396973
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,True,True,0.8618563413619995,16.880409240722656,0.1780269294977188,0.824225127696991
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,4084,8168,True,True,0.7716941237449646,17.471582412719727,0.16817958652973175,0.843580961227417
Dc_F_representation_reference,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.392436981201172,0.08182425051927567,0.9524986743927002
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,False,True,0.9667400121688843,15.655292510986328,0.24843518435955048,0.6305140256881714
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,True,True,0.8750251531600952,16.302345275878906,0.2311309278011322,0.649071991443634
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,True,True,0.8552654981613159,16.928157806396484,0.17520812153816223,0.8261501789093018
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,4084,8168,True,True,0.7716941237449646,17.471582412719727,0.16817958652973175,0.843580961227417
Dc_F_representation_reference,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.392436981201172,0.08182425051927567,0.9524986743927002
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,False,True,1.008427619934082,15.636869430541992,0.3373599052429199,0.3227795362472534
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,True,True,0.9172318577766418,16.023887634277344,0.33622264862060547,0.32104992866516113
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,True,True,0.8632761240005493,16.826095581054688,0.17450816929340363,0.8865357637405396
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,4084,8168,True,True,0.7716941237449646,17.471582412719727,0.16817958652973175,0.843580961227417
Dc_F_representation_reference,3,n01689811/ILSVRC2012_val_00020598_n01689811,1.0,2003,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.392436981201172,0.08182425051927567,0.9524986743927002
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,False,True,0.8057848811149597,17.200082778930664,0.16630080342292786,0.8555053472518921
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310561656951904,0.874412477016449
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,True,True,0.8057848811149597,17.200082778930664,0.16630080342292786,0.8555053472518921
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310561656951904,0.874412477016449
Dc_F_representation_reference,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2001,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.392436981201172,0.08182425051927567,0.9524986743927002
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,False,True,0.8015962839126587,17.23331069946289,0.16591320931911469,0.850184440612793
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310563147068024,0.874412477016449
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,True,True,0.8015962839126587,17.23331069946289,0.1659131944179535,0.850184440612793
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310561656951904,0.874412477016449
Dc_F_representation_reference,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2002,not_a_wireless_method,not_a_wireless_method,True,True,0.0,20.392436981201172,0.08182425051927567,0.9524986743927002
actual_RX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,False,True,0.8078128099441528,17.203386306762695,0.16068391501903534,0.8975820541381836
actual_RX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310561656951904,0.874412477016449
oracle_TX_AWGN,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,True,True,0.8078128099441528,17.203386306762695,0.16068391501903534,0.8975820541381836
oracle_TX_zero_noise,3,n01689811/ILSVRC2012_val_00020598_n01689811,4.0,2003,4084,8168,True,True,0.7315322160720825,17.646324157714844,0.15310561656951904,0.874412477016449
