region,arm,control,metric,difference,ci_low,ci_high,source_images,involves_expected_reference
primary,lpips_0p03__conditioned,lpips_0p03__unconditioned,lpips,-0.0016609739470812982,-0.002631588664733698,-0.0007085583859847628,100,False
primary,lpips_0p03__conditioned,lpips_0p03__unconditioned,dino,-0.006844390655557312,-0.011090955964393086,-0.0027472138924317198,100,False
primary,lpips_0p03__conditioned,lpips_0p03__unconditioned,mse,-0.002246122623974871,-0.002531800377654791,-0.0019670428176339354,100,False
primary,lpips_0p03__conditioned,lpips_0p1__unconditioned,psnr_db,0.6974244658152263,0.6531926617887287,0.7401865292920007,100,False
primary,lpips_0p03__conditioned,lpips_0p1__unconditioned,lpips,0.0033765860357218348,0.0021354224584582806,0.0046622186216215295,100,False
primary,lpips_0p03__conditioned,lpips_0p1__unconditioned,dino,-0.00827903195387787,-0.01286616661585868,-0.0038743006073766275,100,False
primary,lpips_0p03__conditioned,lpips_0p1__unconditioned,mse,-0.0026412324423694777,-0.0029632620760304336,-0.0023277373343363354,100,False
primary,lpips_0p03__conditioned,perceptual_deepjscc,psnr_db,-4.062028177049425,-4.213455402586194,-3.9136035481293994,100,False
primary,lpips_0p03__conditioned,perceptual_deepjscc,lpips,0.02081413636811906,0.011951174692354271,0.02925721525364659,100,False
primary,lpips_0p03__conditioned,perceptual_deepjscc,dino,0.2366741516379019,0.2100997227421548,0.26401133769760937,100,False
primary,lpips_0p03__conditioned,perceptual_deepjscc,mse,0.00789591784920707,0.007114844465721791,0.008746186704224829,100,False
primary,lpips_0p03__conditioned,raw_adaptive,psnr_db,0.6896571720971005,0.5617810641924543,0.8153435959286162,100,False
primary,lpips_0p03__conditioned,raw_adaptive,lpips,0.04234192553079791,0.03911619359823979,0.045549018400307326,100,False
primary,lpips_0p03__conditioned,raw_adaptive,dino,-0.10564180934594739,-0.1171280889417976,-0.09436220120059122,100,False
primary,lpips_0p03__conditioned,raw_adaptive,mse,-0.0016435653683520585,-0.0023416501583127477,-0.0009040022585115816,100,False
primary,lpips_0p03__conditioned,raw_m7,psnr_db,2.2420241620805528,2.0572633672555294,2.426862512509028,100,False
primary,lpips_0p03__conditioned,raw_m7,lpips,-0.00865428832463092,-0.01174058221006352,-0.005538442072562043,100,False
primary,lpips_0p03__conditioned,raw_m7,dino,-0.06839371148910788,-0.0793673864191191,-0.0576524462244577,100,False
primary,lpips_0p03__conditioned,raw_m7,mse,-0.00655575444410103,-0.007698972070122947,-0.005410094037770636,100,False
primary,lpips_0p03__conditioned,raw_m8,psnr_db,1.6631504302554663,1.5202522204981912,1.8092545704311793,100,False
primary,lpips_0p03__conditioned,raw_m8,lpips,0.011178196488569183,0.006474511361060045,0.015731392111111846,100,False
primary,lpips_0p03__conditioned,raw_m8,dino,-0.06382082180016571,-0.07560876739728781,-0.05185985224797495,100,False
primary,lpips_0p03__conditioned,raw_m8,mse,-0.00579272586298293,-0.006779099460209392,-0.00486077787951554,100,False
primary,lpips_0p03__conditioned,raw_m9,psnr_db,5.82080640580919,5.4821785428259115,6.154993075476754,100,False
primary,lpips_0p03__conditioned,raw_m9,lpips,-0.2431513128491739,-0.25578274358984915,-0.23073187945172602,100,False
primary,lpips_0p03__conditioned,raw_m9,dino,0.4111587121182431,0.39281297420857786,0.42889240082850055,100,False
primary,lpips_0p03__conditioned,raw_m9,mse,-0.049506177323036374,-0.05307279219269917,-0.04611645108376358,100,False
primary,lpips_0p03__unconditioned,arithmetic_adaptive,psnr_db,0.1031321652730305,-0.012938262224197541,0.21823150695694782,100,False
primary,lpips_0p03__unconditioned,arithmetic_adaptive,lpips,0.0451860618798269,0.042207518040202556,0.04817548228727861,100,False
primary,lpips_0p03__unconditioned,arithmetic_adaptive,dino,-0.09928372606635094,-0.10980144789525204,-0.08882589687034488,100,False
primary,lpips_0p03__unconditioned,arithmetic_adaptive,mse,0.0007094354673393462,7.677111894812132e-05,0.0013948334312564642,100,False
primary,lpips_0p03__unconditioned,expected_mix_05,psnr_db,-0.0034367004717147332,-0.117598472431159,0.10959925945346399,100,True
primary,lpips_0p03__unconditioned,expected_mix_05,lpips,0.0446721107150645,0.04164193737669029,0.047718419336033324,100,True
primary,lpips_0p03__unconditioned,expected_mix_05,dino,-0.0915260755511194,-0.10206390780623466,-0.08097896522793464,100,True
primary,lpips_0p03__unconditioned,expected_mix_05,mse,0.0009228962867022591,0.00030247905546081723,0.0015969904566251992,100,True
primary,lpips_0p03__unconditioned,expected_mix_12,psnr_db,-0.8776678132095368,-0.983045925575526,-0.7756159178756143,100,True
primary,lpips_0p03__unconditioned,expected_mix_12,lpips,0.040455944055851484,0.036791060481713204,0.04411199839105296,100,True
primary,lpips_0p03__unconditioned,expected_mix_12,dino,-0.027886668349337222,-0.03950498607314775,-0.0161478536075447,100,True
primary,lpips_0p03__unconditioned,expected_mix_12,mse,0.0026740089436066124,0.0021169306906349346,0.0032931281570829033,100,True
primary,lpips_0p03__unconditioned,perceptual_deepjscc,psnr_db,-4.606031884087456,-4.775495604991913,-4.4361361901495195,100,False
primary,lpips_0p03__unconditioned,perceptual_deepjscc,lpips,0.02247511031520036,0.013493958937676832,0.031152476394445527,100,False
primary,lpips_0p03__unconditioned,perceptual_deepjscc,dino,0.24351854229345918,0.21683907578673423,0.2709299074018167,100,False
primary,lpips_0p03__unconditioned,perceptual_deepjscc,mse,0.010142040473181941,0.009128259795106937,0.011209143072358756,100,False
primary,lpips_0p03__unconditioned,raw_adaptive,psnr_db,0.14565346505906857,0.03157574560907169,0.2587349172168308,100,False
primary,lpips_0p03__unconditioned,raw_adaptive,lpips,0.044002899477879207,0.04085561414590726,0.047150454653427,100,False
primary,lpips_0p03__unconditioned,raw_adaptive,dino,-0.09879741869039008,-0.10929113149063455,-0.08835618468415404,100,False
primary,lpips_0p03__unconditioned,raw_adaptive,mse,0.0006025572556228127,-1.806155483946546e-05,0.0012836479570616508,100,False
primary,lpips_0p03__unconditioned,raw_m7,psnr_db,1.698020455042521,1.5361117159525555,1.8624595850838555,100,False
primary,lpips_0p03__unconditioned,raw_m7,lpips,-0.006993314377549622,-0.009989946469664574,-0.003959510513322635,100,False
primary,lpips_0p03__unconditioned,raw_m7,dino,-0.06154932083355056,-0.07155437391913601,-0.05161183081111976,100,False
primary,lpips_0p03__unconditioned,raw_m7,mse,-0.0043096318201261575,-0.005305372128478619,-0.0033217540075772653,100,False
primary,lpips_0p03__unconditioned,raw_m8,psnr_db,1.1191467232174341,0.9911947195000116,1.2534693048795065,100,False
primary,lpips_0p03__unconditioned,raw_m8,lpips,0.012839170435650481,0.00830155518816577,0.01726849985577994,100,False
primary,lpips_0p03__unconditioned,raw_m8,dino,-0.0569764311446084,-0.06807799130057296,-0.04577206258848311,100,False
primary,lpips_0p03__unconditioned,raw_m8,mse,-0.0035466032390080583,-0.004441811561133033,-0.0027189250578941735,100,False
primary,lpips_0p03__unconditioned,raw_m9,psnr_db,5.276802698771158,4.93770235212644,5.609702974425422,100,False
primary,lpips_0p03__unconditioned,raw_m9,lpips,-0.2414903389020926,-0.25402214228418757,-0.2292381375601205,100,False
primary,lpips_0p03__unconditioned,raw_m9,dino,0.41800310277380054,0.400624782337031,0.43488427001651786,100,False
primary,lpips_0p03__unconditioned,raw_m9,mse,-0.0472600546990615,-0.050702311292619616,-0.04395795344919058,100,False
primary,lpips_0p1__conditioned,arithmetic_adaptive,psnr_db,0.35638043297661653,0.22986151851548062,0.47850330970022387,100,False
primary,lpips_0p1__conditioned,arithmetic_adaptive,lpips,0.0345972260646522,0.03185260846295083,0.03734621162904012,100,False
primary,lpips_0p1__conditioned,arithmetic_adaptive,dino,-0.10309432013167275,-0.1135534535104202,-0.09267583121276562,100,False
primary,lpips_0p1__conditioned,arithmetic_adaptive,mse,-0.0007280469053242585,-0.0014010322395431758,-1.621780252792518e-05,100,False
primary,lpips_0p1__conditioned,expected_mix_11,psnr_db,-0.0030872482480263307,-0.1222856116272016,0.11207532476606737,100,True
primary,lpips_0p1__conditioned,expected_mix_11,lpips,0.03286361623246762,0.02996170045819726,0.035731655234238956,100,True
primary,lpips_0p1__conditioned,expected_mix_11,dino,-0.0769269716948343,-0.08735632747525998,-0.06642284904198553,100,True
primary,lpips_0p1__conditioned,expected_mix_11,mse,-8.02173444097466e-06,-0.0006204265044107409,0.0006566846996181138,100,True
primary,lpips_0p1__conditioned,expected_mix_12,psnr_db,-0.6244195455059508,-0.7336448175105248,-0.5186079886731743,100,True
primary,lpips_0p1__conditioned,expected_mix_12,lpips,0.029867108240676774,0.026448767606078033,0.03324047404373009,100,True
primary,lpips_0p1__conditioned,expected_mix_12,dino,-0.03169726241465903,-0.043051848423348214,-0.020256412411529357,100,True
primary,lpips_0p1__conditioned,expected_mix_12,mse,0.0012365265709430072,0.0007003094127279659,0.0018434725637961392,100,True
primary,lpips_0p1__conditioned,lpips_0p01__unconditioned,psnr_db,0.2159624512990314,0.18282940151956337,0.24888860578007135,100,False
primary,lpips_0p1__conditioned,lpips_0p01__unconditioned,lpips,-0.01539864610673653,-0.016985178332672348,-0.013789015982817449,100,False
primary,lpips_0p1__conditioned,lpips_0p01__unconditioned,dino,-0.002183253053161831,-0.006412183938341007,0.0019812514177626975,100,False
primary,lpips_0p1__conditioned,lpips_0p01__unconditioned,mse,-0.0013458315183460298,-0.0015523640808500607,-0.001143274557964307,100,False
primary,lpips_0p1__conditioned,lpips_0p03__unconditioned,psnr_db,0.2532482677035861,0.21899655098385273,0.28694470988379556,100,False
primary,lpips_0p1__conditioned,lpips_0p03__unconditioned,lpips,-0.01058883581517471,-0.011761124681526177,-0.009413337893525343,100,False
primary,lpips_0p1__conditioned,lpips_0p03__unconditioned,dino,-0.0038105940653218153,-0.0076772804045014765,-1.795061263773283e-05,100,False
primary,lpips_0p1__conditioned,lpips_0p03__unconditioned,mse,-0.0014374823726636043,-0.0016516203226896726,-0.0012261323752285939,100,False
primary,lpips_0p1__conditioned,lpips_0p1__unconditioned,psnr_db,0.4066690264807806,0.3710684475368925,0.44119007571538293,100,False
primary,lpips_0p1__conditioned,lpips_0p1__unconditioned,lpips,-0.005551275832371575,-0.006418275437938669,-0.004675356159866268,100,False
primary,lpips_0p1__conditioned,lpips_0p1__unconditioned,dino,-0.005245235363642373,-0.009062352745483317,-0.0014100505539940437,100,False
primary,lpips_0p1__conditioned,lpips_0p1__unconditioned,mse,-0.0018325921910582112,-0.0020773846357284736,-0.0015928511433788415,100,False
primary,lpips_0p1__conditioned,perceptual_deepjscc,psnr_db,-4.352783616383871,-4.513238184637493,-4.197526853349474,100,False
primary,lpips_0p1__conditioned,perceptual_deepjscc,lpips,0.011886274500025646,0.0032316512620697434,0.02021178856533435,100,False
primary,lpips_0p1__conditioned,perceptual_deepjscc,dino,0.2397079482281374,0.2130900680448653,0.26681512822060743,100,False
primary,lpips_0p1__conditioned,perceptual_deepjscc,mse,0.008704558100518334,0.00785112355375861,0.00963319422758864,100,False
primary,lpips_0p1__conditioned,raw_adaptive,psnr_db,0.3989017327626547,0.2766605159971449,0.5187193736765119,100,False
primary,lpips_0p1__conditioned,raw_adaptive,lpips,0.0334140636627045,0.03048187097084398,0.03630730798633562,100,False
primary,lpips_0p1__conditioned,raw_adaptive,dino,-0.10260801275571188,-0.11311588126586541,-0.09237704553123981,100,False
primary,lpips_0p1__conditioned,raw_adaptive,mse,-0.0008349251170407918,-0.0014835662614778621,-0.00012768019418761412,100,False
primary,lpips_0p1__conditioned,raw_m7,psnr_db,1.9512687227461072,1.7748513795799679,2.1272624553574455,100,False
primary,lpips_0p1__conditioned,raw_m7,lpips,-0.017582150192724334,-0.02093731349892914,-0.014159184039673874,100,False
primary,lpips_0p1__conditioned,raw_m7,dino,-0.06535991489887238,-0.07546978507687646,-0.05546054567644995,100,False
primary,lpips_0p1__conditioned,raw_m7,mse,-0.005747114192789764,-0.006827131547355469,-0.004660349180521157,100,False
primary,lpips_0p1__conditioned,raw_m8,psnr_db,1.3723949909210205,1.236636156108644,1.5112421363194781,100,False
primary,lpips_0p1__conditioned,raw_m8,lpips,0.002250334620475771,-0.0020000802725553476,0.006381627927844723,100,False
primary,lpips_0p1__conditioned,raw_m8,dino,-0.06078702520993021,-0.0718420534423656,-0.04956545299498574,100,False
primary,lpips_0p1__conditioned,raw_m8,mse,-0.004984085611671662,-0.005932666681203813,-0.004092803642571628,100,False
primary,lpips_0p1__conditioned,raw_m9,psnr_db,5.530050966474745,5.195228781594169,5.860509819057252,100,False
primary,lpips_0p1__conditioned,raw_m9,lpips,-0.2520791747172674,-0.26416657583177505,-0.24027789785878523,100,False
primary,lpips_0p1__conditioned,raw_m9,dino,0.4141925087084786,0.39666063900524756,0.4308018480046497,100,False
primary,lpips_0p1__conditioned,raw_m9,mse,-0.04869753707172511,-0.05223780413077997,-0.04531695720230627,100,False
primary,lpips_0p1__unconditioned,arithmetic_adaptive,psnr_db,-0.05028859350416402,-0.16563246326976355,0.06306110027101294,100,False
primary,lpips_0p1__unconditioned,arithmetic_adaptive,lpips,0.040148501897023785,0.037339877298515706,0.04294065527245401,100,False
primary,lpips_0p1__unconditioned,arithmetic_adaptive,dino,-0.09784908476803036,-0.1080283880457282,-0.08792406046224965,100,False
primary,lpips_0p1__unconditioned,arithmetic_adaptive,mse,0.0011045452857339525,0.0004845930157398283,0.001782814634807315,100,False
primary,lpips_0p1__unconditioned,expected_mix_12,psnr_db,-1.0310885719867315,-1.1374725354774817,-0.928509977329579,100,True
primary,lpips_0p1__unconditioned,expected_mix_12,lpips,0.03541838407304834,0.031888101514927235,0.03887954957970636,100,True
primary,lpips_0p1__unconditioned,expected_mix_12,dino,-0.026452027051016663,-0.03773608692169786,-0.014981319800491744,100,True
primary,lpips_0p1__unconditioned,expected_mix_12,mse,0.003069118762001218,0.0025103567294857353,0.0036955950993384154,100,True
primary,lpips_0p1__unconditioned,perceptual_deepjscc,psnr_db,-4.759452642864651,-4.934706061230766,-4.584611738920212,100,False
primary,lpips_0p1__unconditioned,perceptual_deepjscc,lpips,0.01743755033239722,0.008548639483956823,0.025975356957719967,100,False
primary,lpips_0p1__unconditioned,perceptual_deepjscc,dino,0.24495318359177976,0.2181821487327624,0.2723028539974863,100,False
primary,lpips_0p1__unconditioned,perceptual_deepjscc,mse,0.010537150291576544,0.009487676634522114,0.011644016183189995,100,False
primary,lpips_0p1__unconditioned,raw_adaptive,psnr_db,-0.007767293718125963,-0.12157467836803822,0.1046219255659315,100,False
primary,lpips_0p1__unconditioned,raw_adaptive,lpips,0.03896533949507607,0.03601144871374385,0.041868765275614964,100,False
primary,lpips_0p1__unconditioned,raw_adaptive,dino,-0.09736277739206951,-0.10756248261365628,-0.08731901497973338,100,False
primary,lpips_0p1__unconditioned,raw_adaptive,mse,0.000997667074017419,0.00039188407885970523,0.001666150597228906,100,False
primary,lpips_0p1__unconditioned,raw_m7,psnr_db,1.5445996962653266,1.3865125424861904,1.7037548185454474,100,False
primary,lpips_0p1__unconditioned,raw_m7,lpips,-0.012030874360352755,-0.015204196230456647,-0.00880847471502299,100,False
primary,lpips_0p1__unconditioned,raw_m7,dino,-0.06011467953523,-0.06996906137135295,-0.05023382258001303,100,False
primary,lpips_0p1__unconditioned,raw_m7,mse,-0.003914522001731552,-0.004876334526578445,-0.002953884536821193,100,False
primary,lpips_0p1__unconditioned,raw_m8,psnr_db,0.9657259644402397,0.8428845492733852,1.0950663449234435,100,False
primary,lpips_0p1__unconditioned,raw_m8,lpips,0.007801610452847347,0.003532840088009834,0.01198910492296434,100,False
primary,lpips_0p1__unconditioned,raw_m8,dino,-0.05554178984628784,-0.06635637786446345,-0.04455455327696271,100,False
primary,lpips_0p1__unconditioned,raw_m8,mse,-0.003151493420613452,-0.004040884422560396,-0.0023330053411946276,100,False
primary,lpips_0p1__unconditioned,raw_m9,psnr_db,5.123381939993964,4.790479339493645,5.452264063080151,100,False
primary,lpips_0p1__unconditioned,raw_m9,lpips,-0.2465278988848958,-0.25872154555257615,-0.23463852509659613,100,False
primary,lpips_0p1__unconditioned,raw_m9,dino,0.41943774407212103,0.40251570643197443,0.4357179442294615,100,False
primary,lpips_0p1__unconditioned,raw_m9,mse,-0.046864944880666906,-0.0502918067168002,-0.043562713669632346,100,False
mechanism,expected_mix_12,arithmetic_adaptive,psnr_db,1.040990827754747,1.0000099940876195,1.0821532425127383,100,True
mechanism,expected_mix_12,arithmetic_adaptive,lpips,0.0019200141018212197,0.0005603412260185374,0.003381080357524424,100,True
mechanism,expected_mix_12,arithmetic_adaptive,dino,-0.04152560414048326,-0.04662281384373346,-0.036772862141270145,100,True
mechanism,expected_mix_12,arithmetic_adaptive,mse,-0.0013552849186740804,-0.0015494843029006374,-0.0011812359457523823,100,True
mechanism,expected_mix_12,raw_adaptive,psnr_db,1.0591297757714435,1.015857829601146,1.1012234389402975,100,True
mechanism,expected_mix_12,raw_adaptive,lpips,0.0014675229243682841,0.00011646834483132979,0.0029095183366358475,100,True
mechanism,expected_mix_12,raw_adaptive,dino,-0.04086639114060956,-0.045826085686001244,-0.03621792486981607,100,True
mechanism,expected_mix_12,raw_adaptive,mse,-0.0013998073648965785,-0.00159542256236629,-0.0012213147861827025,100,True
mechanism,lpips_0p01__conditioned,arithmetic_adaptive,psnr_db,0.8430026043785943,0.7081175996727413,0.9840658654636808,100,False
mechanism,lpips_0p01__conditioned,arithmetic_adaptive,lpips,0.058237289564890986,0.053460619731651005,0.06301902539717655,100,False
mechanism,lpips_0p01__conditioned,arithmetic_adaptive,dino,-0.11129181067148844,-0.12513710205753648,-0.0977644240591261,100,False
mechanism,lpips_0p01__conditioned,arithmetic_adaptive,mse,-0.001705108879369531,-0.0020569800724541346,-0.0013843875060478128,100,False
mechanism,lpips_0p01__conditioned,expected_mix_03,psnr_db,0.037939918375407514,-0.07943407317987768,0.16085813292525394,100,True
mechanism,lpips_0p01__conditioned,expected_mix_03,lpips,0.05675242373441094,0.051861252596942777,0.06174206201247982,100,True
mechanism,lpips_0p01__conditioned,expected_mix_03,dino,-0.07917748889658156,-0.09270430050483267,-0.06578823341800934,100,True
mechanism,lpips_0p01__conditioned,expected_mix_03,mse,-0.0006569831055039963,-0.0008882567350701172,-0.000438958236104977,100,True
mechanism,lpips_0p01__conditioned,expected_mix_12,psnr_db,-0.1979882233761529,-0.3108112354586104,-0.07964906629246603,100,True
mechanism,lpips_0p01__conditioned,expected_mix_12,lpips,0.05631727546306979,0.051351596076539316,0.061387426270384196,100,True
mechanism,lpips_0p01__conditioned,expected_mix_12,dino,-0.06976620653100521,-0.08341623466683808,-0.056179755848645346,100,True
mechanism,lpips_0p01__conditioned,expected_mix_12,mse,-0.0003498239606954503,-0.0005571405996910839,-0.0001519700411411928,100,True
mechanism,lpips_0p01__conditioned,lpips_0p01__unconditioned,psnr_db,0.3637813780042861,0.33117822774251326,0.39691624228159594,100,False
mechanism,lpips_0p01__conditioned,lpips_0p01__unconditioned,lpips,0.005324716116819118,0.0036382987704128033,0.007124644375923609,100,False
mechanism,lpips_0p01__conditioned,lpips_0p01__unconditioned,dino,-0.004449201358689208,-0.010175161744157479,0.0010965390321281095,100,False
mechanism,lpips_0p01__conditioned,lpips_0p01__unconditioned,mse,-0.0007409983933515226,-0.000870431632385589,-0.0006218141660889768,100,False
mechanism,lpips_0p01__conditioned,lpips_0p03__unconditioned,psnr_db,0.4231759654151071,0.38787357060114525,0.45881124062008355,100,False
mechanism,lpips_0p01__conditioned,lpips_0p03__unconditioned,lpips,0.010432300424824159,0.00867734676004491,0.0122872651586723,100,False
mechanism,lpips_0p01__conditioned,lpips_0p03__unconditioned,dino,-0.0061912381649017354,-0.012261722400784495,-0.0002445080329974558,100,False
mechanism,lpips_0p01__conditioned,lpips_0p03__unconditioned,mse,-0.0008505789271374751,-0.0009926716985921504,-0.0007211688710942529,100,False
mechanism,lpips_0p01__conditioned,lpips_0p1__unconditioned,psnr_db,0.6469010045793324,0.6037402646541596,0.6897467650307556,100,False
mechanism,lpips_0p01__conditioned,lpips_0p1__unconditioned,lpips,0.014443650177369517,0.01229581205241589,0.016699446586892014,100,False
mechanism,lpips_0p01__conditioned,lpips_0p1__unconditioned,dino,-0.0074067287312613635,-0.01423128963675764,-0.0007900180204047199,100,False
mechanism,lpips_0p01__conditioned,lpips_0p1__unconditioned,mse,-0.0012708592215009654,-0.001461609379821716,-0.0010974692686625833,100,False
mechanism,lpips_0p01__conditioned,perceptual_deepjscc,psnr_db,-4.155158783594767,-4.312126473771202,-3.998400732596715,100,False
mechanism,lpips_0p01__conditioned,perceptual_deepjscc,lpips,0.04901862971484662,0.04061298828054633,0.05726852645166218,100,False
mechanism,lpips_0p01__conditioned,perceptual_deepjscc,dino,0.08808715184529621,0.06412376208396421,0.11359373302964697,100,False
mechanism,lpips_0p01__conditioned,perceptual_deepjscc,mse,0.004802088465327264,0.004207432709123103,0.005449586030712701,100,False
mechanism,lpips_0p01__conditioned,raw_adaptive,psnr_db,0.8611415523952908,0.7247421246899498,1.0043756766319274,100,False
mechanism,lpips_0p01__conditioned,raw_adaptive,lpips,0.05778479838743806,0.05301678898345886,0.06260527865154049,100,False
mechanism,lpips_0p01__conditioned,raw_adaptive,dino,-0.11063259767161478,-0.1244062959667709,-0.0970818241818084,100,False
mechanism,lpips_0p01__conditioned,raw_adaptive,mse,-0.001749631325592029,-0.002106415433570664,-0.001423497596754616,100,False
mechanism,lpips_0p01__conditioned,raw_m7,psnr_db,3.9784895737965895,3.7129308706919346,4.242451047817865,100,False
mechanism,lpips_0p01__conditioned,raw_m7,lpips,-0.03959880428388715,-0.043080722807026996,-0.03612056183846047,100,False
mechanism,lpips_0p01__conditioned,raw_m7,dino,-0.03736227651437124,-0.04969068782197105,-0.025691315106219723,100,False
mechanism,lpips_0p01__conditioned,raw_m7,mse,-0.011072069057143516,-0.012426054477362735,-0.00980995170570947,100,False
mechanism,lpips_0p01__conditioned,raw_m8,psnr_db,2.388565266927084,2.2180470344755387,2.5660794178379915,100,False
mechanism,lpips_0p01__conditioned,raw_m8,lpips,0.017064213082194333,0.013363809258366626,0.0208062754318946,100,False
mechanism,lpips_0p01__conditioned,raw_m8,dino,-0.07719027121861777,-0.091153397101495,-0.06324838699565993,100,False
mechanism,lpips_0p01__conditioned,raw_m8,mse,-0.00554694066020012,-0.0063002255581608374,-0.004859999267557769,100,False
mechanism,lpips_0p01__conditioned,raw_m9,psnr_db,0.8611415523952908,0.7247421246899498,1.0043756766319274,100,False
mechanism,lpips_0p01__conditioned,raw_m9,lpips,0.05778479838743806,0.05301678898345886,0.06260527865154049,100,False
mechanism,lpips_0p01__conditioned,raw_m9,dino,-0.11063259767161478,-0.1244062959667709,-0.0970818241818084,100,False
mechanism,lpips_0p01__conditioned,raw_m9,mse,-0.001749631325592029,-0.002106415433570664,-0.001423497596754616,100,False
mechanism,lpips_0p01__unconditioned,arithmetic_adaptive,psnr_db,0.4792212263743083,0.3531731732421452,0.6137674068344965,100,False
mechanism,lpips_0p01__unconditioned,arithmetic_adaptive,lpips,0.05291257344807187,0.04843353438330812,0.057499434678711825,100,False
mechanism,lpips_0p01__unconditioned,arithmetic_adaptive,dino,-0.10684260931279922,-0.11985469321078723,-0.09403069050113362,100,False
mechanism,lpips_0p01__unconditioned,arithmetic_adaptive,mse,-0.0009641104860180082,-0.0012271349161053287,-0.0007236625897900774,100,False
mechanism,lpips_0p01__unconditioned,expected_mix_01,psnr_db,0.3230654294852087,0.1993790290851776,0.45529066576848487,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_01,lpips,0.0526245581033499,0.04810010776516977,0.05728796347019554,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_01,dino,-0.10061348256838362,-0.11354512327038735,-0.08774844350052204,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_01,mse,-0.0007608084099144232,-0.0010043149680090827,-0.0005383114403106477,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_12,psnr_db,-0.561769601380439,-0.6742547136045928,-0.4430814844741384,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_12,lpips,0.05099255934625066,0.04594112202463054,0.05603335898447956,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_12,dino,-0.06531700517231599,-0.07872870167148015,-0.05197506424778112,100,True
mechanism,lpips_0p01__unconditioned,expected_mix_12,mse,0.0003911744326560724,0.00020868587412387808,0.0005737205508914223,100,True
mechanism,lpips_0p01__unconditioned,perceptual_deepjscc,psnr_db,-4.518940161599054,-4.694470666646957,-4.342766558329265,100,False
mechanism,lpips_0p01__unconditioned,perceptual_deepjscc,lpips,0.043693913598027496,0.03476131250274679,0.052423727139830574,100,False
mechanism,lpips_0p01__unconditioned,perceptual_deepjscc,dino,0.09253635320398543,0.06743581846025255,0.1188889665438069,100,False
mechanism,lpips_0p01__unconditioned,perceptual_deepjscc,mse,0.005543086858678787,0.004839468855093888,0.0063072400681241795,100,False
mechanism,lpips_0p01__unconditioned,raw_adaptive,psnr_db,0.4973601743910048,0.36808335365189443,0.6350911020967698,100,False
mechanism,lpips_0p01__unconditioned,raw_adaptive,lpips,0.05246008227061894,0.04796115523643999,0.057118733362398214,100,False
mechanism,lpips_0p01__unconditioned,raw_adaptive,dino,-0.10618339631292555,-0.11928468749092683,-0.09338389930129051,100,False
mechanism,lpips_0p01__unconditioned,raw_adaptive,mse,-0.0010086329322405066,-0.0012776677905870584,-0.0007611162750715671,100,False
mechanism,lpips_0p01__unconditioned,raw_m7,psnr_db,3.614708195792304,3.362583610826068,3.8633273498747083,100,False
mechanism,lpips_0p01__unconditioned,raw_m7,lpips,-0.04492352040070627,-0.047999207113507324,-0.04193843482895237,100,False
mechanism,lpips_0p01__unconditioned,raw_m7,dino,-0.03291307515568203,-0.04309342193603515,-0.022600299542148913,100,False
mechanism,lpips_0p01__unconditioned,raw_m7,mse,-0.010331070663791993,-0.011577685267392822,-0.009162992940630672,100,False
mechanism,lpips_0p01__unconditioned,raw_m8,psnr_db,2.0247838889227974,1.869044251150555,2.184665381087197,100,False
mechanism,lpips_0p01__unconditioned,raw_m8,lpips,0.01173949696537521,0.008456970598962572,0.015061447768886056,100,False
mechanism,lpips_0p01__unconditioned,raw_m8,dino,-0.07274106985992855,-0.08536171362962987,-0.06005487015181118,100,False
mechanism,lpips_0p01__unconditioned,raw_m8,mse,-0.004805942266848596,-0.005450680048086778,-0.004215882841305204,100,False
mechanism,lpips_0p01__unconditioned,raw_m9,psnr_db,0.4973601743910048,0.36808335365189443,0.6350911020967698,100,False
mechanism,lpips_0p01__unconditioned,raw_m9,lpips,0.05246008227061894,0.04796115523643999,0.057118733362398214,100,False
mechanism,lpips_0p01__unconditioned,raw_m9,dino,-0.10618339631292555,-0.11928468749092683,-0.09338389930129051,100,False
mechanism,lpips_0p01__unconditioned,raw_m9,mse,-0.0010086329322405066,-0.0012776677905870584,-0.0007611162750715671,100,False
mechanism,lpips_0p03__conditioned,arithmetic_adaptive,psnr_db,0.7073837216695148,0.5784230780601501,0.8421719919575583,100,False
mechanism,lpips_0p03__conditioned,arithmetic_adaptive,lpips,0.04548503262715207,0.041441529262190066,0.049643800014423,100,False
mechanism,lpips_0p03__conditioned,arithmetic_adaptive,dino,-0.1010270076327854,-0.11399102511670853,-0.08839630498157611,100,False
mechanism,lpips_0p03__conditioned,arithmetic_adaptive,mse,-0.001482202788649388,-0.0018116324798100178,-0.0011816685395166187,100,False
mechanism,lpips_0p03__conditioned,expected_mix_07,psnr_db,0.024151154233023817,-0.09161653023550603,0.1442030208266311,100,True
mechanism,lpips_0p03__conditioned,expected_mix_07,lpips,0.04422487151014112,0.0400432834360849,0.04854331927977933,100,True
mechanism,lpips_0p03__conditioned,expected_mix_07,dino,-0.07377254546576802,-0.08653657149662128,-0.06123886620023551,100,True
