method,source_index,snr_db,psnr_db,lpips_alex,dino_cosine
raw_N3060_m8_Dc,9,19,16.757455825805664,0.19309735298156738,0.8951649069786072
raw_N3060_m9_D0,9,1,9.64684772491455,0.7048620382944742,0.04558973262707392
raw_N3060_m9_D0,9,4,12.901620229085287,0.49526749054590863,0.22693260510762533
raw_N3060_m9_D0,9,7,16.451263427734375,0.1618086944023768,0.9146814743677775
raw_N3060_m9_D0,9,13,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N3060_m9_D0,9,19,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N3060_m9_Dc,9,1,9.692521731058756,0.7005999088287354,0.034638418816030025
raw_N3060_m9_Dc,9,4,13.187098821004232,0.482905517021815,0.19261839240789413
raw_N3060_m9_Dc,9,7,17.587844212849934,0.14589703579743704,0.8811972141265869
raw_N3060_m9_Dc,9,13,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N3060_m9_Dc,9,19,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N3572_m7_D0,9,1,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N3572_m7_D0,9,4,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N3572_m7_D0,9,7,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N3572_m7_D0,9,13,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N3572_m7_D0,9,19,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N3572_m7_Dc,9,1,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N3572_m7_Dc,9,4,16.16651725769043,0.22022672494252524,0.8659842610359192
raw_N3572_m7_Dc,9,7,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N3572_m7_Dc,9,13,16.16651725769043,0.22022672494252524,0.8659842610359192
raw_N3572_m7_Dc,9,19,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N3572_m8_D0,9,1,15.44173494974772,0.21869293848673502,0.8963210980097452
raw_N3572_m8_D0,9,4,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N3572_m8_D0,9,7,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N3572_m8_D0,9,13,15.542779922485352,0.20889662206172943,0.8997793793678284
raw_N3572_m8_D0,9,19,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N3572_m8_Dc,9,1,16.608221689860027,0.20599726835886636,0.8963953256607056
raw_N3572_m8_Dc,9,4,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N3572_m8_Dc,9,7,16.757455825805664,0.19309735298156738,0.8951649069786072
raw_N3572_m8_Dc,9,13,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N3572_m8_Dc,9,19,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N3572_m9_D0,9,1,10.610548337300619,0.6203232606252035,0.012048854182163874
raw_N3572_m9_D0,9,4,15.08766237894694,0.23462906976540884,0.8616342345873514
raw_N3572_m9_D0,9,7,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N3572_m9_D0,9,13,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N3572_m9_D0,9,19,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N3572_m9_Dc,9,1,10.689735094706217,0.6143086155255636,0.03520447202026844
raw_N3572_m9_Dc,9,4,15.703014691670736,0.23030398289362589,0.8336112101872762
raw_N3572_m9_Dc,9,7,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N3572_m9_Dc,9,13,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N3572_m9_Dc,9,19,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N4084_m7_D0,9,1,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N4084_m7_D0,9,4,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N4084_m7_D0,9,7,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N4084_m7_D0,9,13,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N4084_m7_D0,9,19,14.987019538879395,0.24326059222221375,0.8603636026382446
raw_N4084_m7_Dc,9,1,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N4084_m7_Dc,9,4,16.16651725769043,0.22022672494252524,0.8659842610359192
raw_N4084_m7_Dc,9,7,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N4084_m7_Dc,9,13,16.16651725769043,0.22022672494252524,0.8659842610359192
raw_N4084_m7_Dc,9,19,16.16651725769043,0.22022672990957895,0.8659842610359192
raw_N4084_m8_D0,9,1,15.51064650217692,0.21050147712230682,0.8913827538490295
raw_N4084_m8_D0,9,4,15.542779922485352,0.20889662206172943,0.8997793793678284
raw_N4084_m8_D0,9,7,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N4084_m8_D0,9,13,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N4084_m8_D0,9,19,15.542779922485352,0.20889662702878317,0.8997793793678284
raw_N4084_m8_Dc,9,1,16.65715789794922,0.19602453211943308,0.8878172834714254
raw_N4084_m8_Dc,9,4,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N4084_m8_Dc,9,7,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N4084_m8_Dc,9,13,16.757455825805664,0.19309734801451364,0.8951649069786072
raw_N4084_m8_Dc,9,19,16.757455825805664,0.19309735298156738,0.8951649069786072
raw_N4084_m9_D0,9,1,11.926754633585611,0.5118401944637299,0.2742759684721629
raw_N4084_m9_D0,9,4,16.461977005004883,0.16009803613026938,0.9152928590774536
raw_N4084_m9_D0,9,7,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N4084_m9_D0,9,13,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N4084_m9_D0,9,19,16.46030616760254,0.15909311175346375,0.9155489206314087
raw_N4084_m9_Dc,9,1,12.190700848897299,0.504252682129542,0.26363181074460346
raw_N4084_m9_Dc,9,4,17.590442021687824,0.14504729708035788,0.8801097472508749
raw_N4084_m9_Dc,9,7,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N4084_m9_Dc,9,13,17.59404754638672,0.14481858909130096,0.8789893388748169
raw_N4084_m9_Dc,9,19,17.59404754638672,0.14481858909130096,0.8789893388748169
arithmetic_N3060_m7_D0,10,1,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3060_m7_D0,10,4,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3060_m7_D0,10,7,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3060_m7_D0,10,13,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3060_m7_D0,10,19,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3060_m7_Dc,10,1,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3060_m7_Dc,10,4,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3060_m7_Dc,10,7,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3060_m7_Dc,10,13,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3060_m7_Dc,10,19,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3060_m8_D0,10,1,11.787869453430176,0.5961589018503824,0.8620414336522421
arithmetic_N3060_m8_D0,10,4,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N3060_m8_D0,10,7,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N3060_m8_D0,10,13,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N3060_m8_D0,10,19,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N3060_m8_Dc,10,1,12.16811720530192,0.5790296395619711,0.8679317633310953
arithmetic_N3060_m8_Dc,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3060_m8_Dc,10,7,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3060_m8_Dc,10,13,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3060_m8_Dc,10,19,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3060_m9_D0,10,1,11.17127259572347,0.6417820851008097,0.6466513474782308
arithmetic_N3060_m9_D0,10,4,15.083560943603516,0.3204424132903417,0.9351553320884705
arithmetic_N3060_m9_D0,10,7,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3060_m9_D0,10,13,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3060_m9_D0,10,19,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3060_m9_Dc,10,1,11.401527086893717,0.6350978414217631,0.6062993009885153
arithmetic_N3060_m9_Dc,10,4,15.57897981007894,0.30739391843477887,0.9253139893213908
arithmetic_N3060_m9_Dc,10,7,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N3060_m9_Dc,10,13,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N3060_m9_Dc,10,19,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N3572_m7_D0,10,1,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3572_m7_D0,10,4,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3572_m7_D0,10,7,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3572_m7_D0,10,13,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3572_m7_D0,10,19,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N3572_m7_Dc,10,1,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3572_m7_Dc,10,4,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3572_m7_Dc,10,7,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3572_m7_Dc,10,13,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3572_m7_Dc,10,19,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N3572_m8_D0,10,1,13.906904856363932,0.40219293038050336,0.9093758265177408
arithmetic_N3572_m8_D0,10,4,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N3572_m8_D0,10,7,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N3572_m8_D0,10,13,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N3572_m8_D0,10,19,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N3572_m8_Dc,10,1,14.421975135803223,0.3799268702665965,0.9000985423723856
arithmetic_N3572_m8_Dc,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3572_m8_Dc,10,7,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3572_m8_Dc,10,13,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3572_m8_Dc,10,19,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N3572_m9_D0,10,1,10.743014971415201,0.6416430672009786,0.7609606186548868
arithmetic_N3572_m9_D0,10,4,17.581246376037598,0.20825159549713135,0.9587013324101766
arithmetic_N3572_m9_D0,10,7,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3572_m9_D0,10,13,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3572_m9_D0,10,19,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N3572_m9_Dc,10,1,11.045701344807943,0.6345890164375305,0.7612343827883402
arithmetic_N3572_m9_Dc,10,4,18.313411394755047,0.1899960438410441,0.9478119015693665
arithmetic_N3572_m9_Dc,10,7,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N3572_m9_Dc,10,13,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N3572_m9_Dc,10,19,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N4084_m7_D0,10,1,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N4084_m7_D0,10,4,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N4084_m7_D0,10,7,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N4084_m7_D0,10,13,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N4084_m7_D0,10,19,16.346851348876953,0.24061132967472076,0.9603189826011658
arithmetic_N4084_m7_Dc,10,1,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N4084_m7_Dc,10,4,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N4084_m7_Dc,10,7,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N4084_m7_Dc,10,13,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N4084_m7_Dc,10,19,16.977798461914062,0.21579401195049286,0.9525843858718872
arithmetic_N4084_m8_D0,10,1,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N4084_m8_D0,10,4,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N4084_m8_D0,10,7,17.827455520629883,0.17318142453829447,0.9601151347160339
arithmetic_N4084_m8_D0,10,13,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N4084_m8_D0,10,19,17.827455520629883,0.17318141957124075,0.9601151347160339
arithmetic_N4084_m8_Dc,10,1,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N4084_m8_Dc,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N4084_m8_Dc,10,7,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N4084_m8_Dc,10,13,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N4084_m8_Dc,10,19,18.4981689453125,0.15566879510879517,0.9461118578910828
arithmetic_N4084_m9_D0,10,1,11.95667839050293,0.5480254491170248,0.8066038290659586
arithmetic_N4084_m9_D0,10,4,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N4084_m9_D0,10,7,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N4084_m9_D0,10,13,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N4084_m9_D0,10,19,19.22677230834961,0.13109707832336426,0.9679110050201416
arithmetic_N4084_m9_Dc,10,1,12.262222607930502,0.5379203756650289,0.8022542595863342
arithmetic_N4084_m9_Dc,10,4,20.043407440185547,0.1154266893863678,0.9612476825714111
arithmetic_N4084_m9_Dc,10,7,20.043407440185547,0.1154266893863678,0.9612476627031962
arithmetic_N4084_m9_Dc,10,13,20.043407440185547,0.1154266893863678,0.9612476229667664
arithmetic_N4084_m9_Dc,10,19,20.043407440185547,0.1154266893863678,0.9612476229667664
m8_D0,10,1,15.686269124348959,0.28023357689380646,0.922460655371348
m8_D0,10,4,17.827455520629883,0.17318141957124075,0.9601151347160339
m8_D0,10,7,17.827455520629883,0.17318142453829447,0.9601151347160339
m8_D0,10,13,17.827455520629883,0.17318142453829447,0.9601151347160339
m8_D0,10,19,17.827455520629883,0.17318141957124075,0.9601151347160339
m8_Dc_only,10,1,16.233376185099285,0.2673587550719579,0.9039605259895325
m8_Dc_only,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
m8_Dc_only,10,7,18.4981689453125,0.15566879510879517,0.9461118578910828
m8_Dc_only,10,13,18.4981689453125,0.15566879510879517,0.9461118578910828
m8_Dc_only,10,19,18.4981689453125,0.15566879510879517,0.9461118578910828
m8_plus_latent_1024,10,1,18.31343714396159,0.21011499067147574,0.9118295113245646
m8_plus_latent_1024,10,4,20.43118731180827,0.12411705901225407,0.9508101542790731
m8_plus_latent_1024,10,7,20.735545476277668,0.11920688798030217,0.9533404509226481
m8_plus_latent_1024,10,13,21.047765731811523,0.11540478716293971,0.9569294850031534
m8_plus_latent_1024,10,19,21.143212000528973,0.11473396420478821,0.9575187762578329
m8_plus_latent_512,10,1,17.602650324503582,0.2359634687503179,0.9004208842913309
m8_plus_latent_512,10,4,19.617400487263996,0.14189046124617258,0.946069578329722
m8_plus_latent_512,10,7,19.81870460510254,0.1377637286980947,0.9490842819213867
m8_plus_latent_512,10,13,20.12131118774414,0.13208143413066864,0.9506717721621195
m8_plus_latent_512,10,19,20.344011942545574,0.12838946282863617,0.9501526355743408
m8_receiver_only_refiner,10,1,16.685059865315754,0.26332783699035645,0.875972330570221
m8_receiver_only_refiner,10,4,18.664579391479492,0.15635410447915396,0.934159517288208
m8_receiver_only_refiner,10,7,18.664936065673828,0.1562922795613607,0.9342227578163147
m8_receiver_only_refiner,10,13,18.665624618530273,0.15621129671732584,0.9342982769012451
m8_receiver_only_refiner,10,19,18.666217803955078,0.1561812311410904,0.9343104362487793
raw_N3060_m7_D0,10,1,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3060_m7_D0,10,4,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3060_m7_D0,10,7,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3060_m7_D0,10,13,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3060_m7_D0,10,19,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3060_m7_Dc,10,1,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3060_m7_Dc,10,4,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3060_m7_Dc,10,7,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3060_m7_Dc,10,13,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3060_m7_Dc,10,19,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3060_m8_D0,10,1,15.686269124348959,0.28023358186086017,0.922460655371348
raw_N3060_m8_D0,10,4,17.827455520629883,0.17318141957124075,0.9601151347160339
raw_N3060_m8_D0,10,7,17.827455520629883,0.17318141957124075,0.9601151347160339
raw_N3060_m8_D0,10,13,17.827455520629883,0.17318142453829447,0.9601151347160339
raw_N3060_m8_D0,10,19,17.827455520629883,0.17318142453829447,0.9601151347160339
raw_N3060_m8_Dc,10,1,16.233376185099285,0.2673587550719579,0.9039605259895325
raw_N3060_m8_Dc,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
raw_N3060_m8_Dc,10,7,18.4981689453125,0.15566879510879517,0.9461118578910828
raw_N3060_m8_Dc,10,13,18.4981689453125,0.15566879510879517,0.9461118578910828
raw_N3060_m8_Dc,10,19,18.4981689453125,0.15566879510879517,0.9461118578910828
raw_N3060_m9_D0,10,1,10.395474433898926,0.6693697770436605,0.04587428395946821
raw_N3060_m9_D0,10,4,13.025931040445963,0.5531905988852183,0.28701891998449963
raw_N3060_m9_D0,10,7,19.214661916097004,0.13082972168922424,0.9696362018585205
raw_N3060_m9_D0,10,13,19.22677230834961,0.13109707832336426,0.9679110050201416
raw_N3060_m9_D0,10,19,19.22677230834961,0.13109707832336426,0.9679110050201416
raw_N3060_m9_Dc,10,1,10.458819707234701,0.6614821751912435,0.075814388692379
raw_N3060_m9_Dc,10,4,13.2706298828125,0.5370445946852366,0.26350121200084686
raw_N3060_m9_Dc,10,7,20.034756342569988,0.11674173921346664,0.9604550202687582
raw_N3060_m9_Dc,10,13,20.043407440185547,0.1154266893863678,0.9612476825714111
raw_N3060_m9_Dc,10,19,20.043407440185547,0.1154266893863678,0.9612476825714111
raw_N3572_m7_D0,10,1,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3572_m7_D0,10,4,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3572_m7_D0,10,7,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3572_m7_D0,10,13,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3572_m7_D0,10,19,16.346851348876953,0.24061132967472076,0.9603189826011658
raw_N3572_m7_Dc,10,1,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3572_m7_Dc,10,4,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3572_m7_Dc,10,7,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3572_m7_Dc,10,13,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3572_m7_Dc,10,19,16.977798461914062,0.21579401195049286,0.9525843858718872
raw_N3572_m8_D0,10,1,17.700152079264324,0.1876650204261144,0.9609929720560709
raw_N3572_m8_D0,10,4,17.827455520629883,0.17318142453829447,0.9601151347160339
raw_N3572_m8_D0,10,7,17.827455520629883,0.17318142453829447,0.9601151347160339
raw_N3572_m8_D0,10,13,17.827455520629883,0.17318141957124075,0.9601151347160339
raw_N3572_m8_D0,10,19,17.827455520629883,0.17318141957124075,0.9601151347160339
raw_N3572_m8_Dc,10,1,18.37420654296875,0.16633674502372742,0.9452702403068542
raw_N3572_m8_Dc,10,4,18.4981689453125,0.15566879510879517,0.9461118578910828
