method,source_index,snr_db,seed,mse,lpips,utility
m8_plus_latent_1024,7,4.0,4103,0.01111137866973877,0.14392594993114471,0.0255039744079113
m8_plus_latent_1024,7,7.0,4101,0.010130666196346283,0.13604307174682617,0.02373497374355793
m8_plus_latent_1024,7,7.0,4102,0.01027012150734663,0.1305433064699173,0.023324452340602875
m8_plus_latent_1024,7,7.0,4103,0.01036686822772026,0.13428795337677002,0.023795664310455322
m8_plus_latent_1024,7,13.0,4101,0.009344338439404964,0.12376812845468521,0.02172115072607994
m8_plus_latent_1024,7,13.0,4102,0.009537428617477417,0.1199914962053299,0.021536577492952347
m8_plus_latent_1024,7,13.0,4103,0.009566588327288628,0.12311886250972748,0.021878473460674286
m8_plus_latent_1024,7,19.0,4101,0.00913898553699255,0.11979358643293381,0.021118344739079475
m8_plus_latent_1024,7,19.0,4102,0.009277928620576859,0.11793363094329834,0.021071292459964752
m8_plus_latent_1024,7,19.0,4103,0.009275691583752632,0.11996455490589142,0.021272147074341774
m8_plus_latent_1024,8,1.0,4101,0.01259525865316391,0.19768385589122772,0.0323636457324028
m8_plus_latent_1024,8,1.0,4102,0.013218862935900688,0.19322362542152405,0.03254122659564018
m8_plus_latent_1024,8,1.0,4103,0.019321536645293236,0.2788473963737488,0.047206275165081024
m8_plus_latent_1024,8,4.0,4101,0.009851663373410702,0.1552818864583969,0.025379851460456848
m8_plus_latent_1024,8,4.0,4102,0.009925381280481815,0.14854717254638672,0.024780098348855972
m8_plus_latent_1024,8,4.0,4103,0.009918717667460442,0.15023908019065857,0.02494262531399727
m8_plus_latent_1024,8,7.0,4101,0.009272120893001556,0.1503160297870636,0.024303723126649857
m8_plus_latent_1024,8,7.0,4102,0.00934399850666523,0.1428631693124771,0.02363031543791294
m8_plus_latent_1024,8,7.0,4103,0.009324665181338787,0.1465640664100647,0.02398107200860977
m8_plus_latent_1024,8,13.0,4101,0.008741410449147224,0.14415158331394196,0.02315656840801239
m8_plus_latent_1024,8,13.0,4102,0.008784321136772633,0.13859058916568756,0.022643379867076874
m8_plus_latent_1024,8,13.0,4103,0.00874653086066246,0.1421872228384018,0.02296525239944458
m8_plus_latent_1024,8,19.0,4101,0.008576788008213043,0.1405113786458969,0.022627927362918854
m8_plus_latent_1024,8,19.0,4102,0.008599876426160336,0.13816823065280914,0.022416699677705765
m8_plus_latent_1024,8,19.0,4103,0.008569283410906792,0.14022722840309143,0.022592006251215935
m8_plus_latent_1024,9,1.0,4101,0.011101940646767616,0.21522784233093262,0.03262472525238991
m8_plus_latent_1024,9,1.0,4102,0.005696834065020084,0.10762061923742294,0.016458895057439804
m8_plus_latent_1024,9,1.0,4103,0.008714854717254639,0.13529334962368011,0.02224418893456459
m8_plus_latent_1024,9,4.0,4101,0.0041595203801989555,0.08528272062540054,0.012687793001532555
m8_plus_latent_1024,9,4.0,4102,0.004059189930558205,0.08259393274784088,0.012318583205342293
m8_plus_latent_1024,9,4.0,4103,0.004021692555397749,0.07896924018859863,0.01191861741244793
m8_plus_latent_1024,9,7.0,4101,0.0038710045628249645,0.08098434656858444,0.011969439685344696
m8_plus_latent_1024,9,7.0,4102,0.003776855766773224,0.07647068053483963,0.011423924006521702
m8_plus_latent_1024,9,7.0,4103,0.0037244604900479317,0.07279757410287857,0.011004217900335789
