method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2002,4084,8168,1,1,True,87,2047.999755859375,24.01189613342285,0.135016530752182,0.8453518152236938
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2003,4084,8168,1,1,True,112,2048.0,23.940160751342773,0.13165563344955444,0.8569202423095703
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,7.0,2003,4084,8168,1,1,True,87,2047.999755859375,23.96536636352539,0.13108058273792267,0.8582479953765869
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2001,4084,8168,1,1,True,112,2048.0,24.06773567199707,0.13150984048843384,0.8495628833770752
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2001,4084,8168,1,1,True,87,2047.999755859375,24.076026916503906,0.13122354447841644,0.8510557413101196
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2002,4084,8168,1,1,True,112,2048.0,24.062393188476562,0.13360366225242615,0.8553245663642883
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2002,4084,8168,1,1,True,87,2047.999755859375,24.071531295776367,0.13325387239456177,0.8569144606590271
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2003,4084,8168,1,1,True,112,2048.0,24.02890396118164,0.13053475320339203,0.8597539663314819
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,13.0,2003,4084,8168,1,1,True,87,2047.999755859375,24.041635513305664,0.13041457533836365,0.8602910041809082
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2001,4084,8168,1,1,True,112,2048.0,24.090566635131836,0.13102979958057404,0.8534286022186279
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2001,4084,8168,1,1,True,87,2047.999755859375,24.09305763244629,0.13096784055233002,0.8539950847625732
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2002,4084,8168,1,1,True,112,2048.0,24.087310791015625,0.13190136849880219,0.8578625917434692
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2002,4084,8168,1,1,True,87,2047.999755859375,24.09017562866211,0.13161329925060272,0.8581591844558716
source,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2003,4084,8168,1,1,True,112,2048.0,24.068546295166016,0.13065500557422638,0.8592857718467712
residual,5,n01744401/ILSVRC2012_val_00032663_n01744401,19.0,2003,4084,8168,1,1,True,87,2047.999755859375,24.0738525390625,0.13060209155082703,0.8591514825820923
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2001,4084,8168,1,0,True,140,2047.9998779296875,21.131542205810547,0.2741404175758362,0.8700742721557617
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2001,4084,8168,1,0,True,113,2047.999755859375,20.67522430419922,0.29096266627311707,0.8436322212219238
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2002,4084,8168,1,0,True,140,2047.9998779296875,20.705297470092773,0.3046135902404785,0.8646166920661926
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2002,4084,8168,1,0,True,113,2047.999755859375,20.159088134765625,0.33008307218551636,0.8590312004089355
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2003,4084,8168,1,0,True,140,2047.9998779296875,21.579572677612305,0.23871073126792908,0.9307495355606079
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,1.0,2003,4084,8168,1,0,True,113,2047.999755859375,21.1344051361084,0.2497066855430603,0.929768443107605
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2001,4084,8168,1,1,True,140,2047.9998779296875,23.163894653320312,0.1872442215681076,0.9118187427520752
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2001,4084,8168,1,1,True,113,2047.999755859375,23.18149757385254,0.18664421141147614,0.9120043516159058
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2002,4084,8168,1,1,True,140,2047.9998779296875,23.119495391845703,0.19201046228408813,0.8837334513664246
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2002,4084,8168,1,1,True,113,2047.999755859375,23.135929107666016,0.19131554663181305,0.8876014947891235
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2003,4084,8168,1,1,True,140,2047.9998779296875,23.09410285949707,0.1892743855714798,0.905957818031311
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,4.0,2003,4084,8168,1,1,True,113,2047.999755859375,23.11457633972168,0.1890801340341568,0.9068430066108704
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2001,4084,8168,1,1,True,140,2047.9998779296875,23.19586181640625,0.18556258082389832,0.9122758507728577
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2001,4084,8168,1,1,True,113,2047.999755859375,23.20407485961914,0.18400190770626068,0.9138115644454956
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2002,4084,8168,1,1,True,140,2047.9998779296875,23.152172088623047,0.19055894017219543,0.891130805015564
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2002,4084,8168,1,1,True,113,2047.999755859375,23.16422462463379,0.19058798253536224,0.8954926133155823
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2003,4084,8168,1,1,True,140,2047.9998779296875,23.13521957397461,0.1894959807395935,0.9075078964233398
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,7.0,2003,4084,8168,1,1,True,113,2047.999755859375,23.151580810546875,0.1890203356742859,0.908442497253418
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2001,4084,8168,1,1,True,140,2047.9998779296875,23.21712875366211,0.18521246314048767,0.917687714099884
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2001,4084,8168,1,1,True,113,2047.999755859375,23.21802520751953,0.1858697235584259,0.9175248742103577
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2002,4084,8168,1,1,True,140,2047.9998779296875,23.190372467041016,0.19039906561374664,0.9062692523002625
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2002,4084,8168,1,1,True,113,2047.999755859375,23.195283889770508,0.19048365950584412,0.9084063172340393
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2003,4084,8168,1,1,True,140,2047.9998779296875,23.18918228149414,0.18909095227718353,0.9127274751663208
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,13.0,2003,4084,8168,1,1,True,113,2047.999755859375,23.195343017578125,0.1892126500606537,0.9136093854904175
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2001,4084,8168,1,1,True,140,2047.9998779296875,23.217052459716797,0.18804773688316345,0.9168176054954529
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2001,4084,8168,1,1,True,113,2047.999755859375,23.21688461303711,0.1886109709739685,0.9167535305023193
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2002,4084,8168,1,1,True,140,2047.9998779296875,23.205163955688477,0.19143909215927124,0.9127046465873718
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2002,4084,8168,1,1,True,113,2047.999755859375,23.206966400146484,0.19173292815685272,0.9133743047714233
source,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2003,4084,8168,1,1,True,140,2047.9998779296875,23.205615997314453,0.19012451171875,0.9151138067245483
residual,6,n01751748/ILSVRC2012_val_00033157_n01751748,19.0,2003,4084,8168,1,1,True,113,2047.999755859375,23.20741844177246,0.190343976020813,0.9153540134429932
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2001,4084,8168,1,0,True,189,2048.0,15.176677703857422,0.268774151802063,0.749289333820343
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2001,4084,8168,1,0,True,171,2048.0,15.001778602600098,0.28449755907058716,0.7064868211746216
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2002,4084,8168,1,0,True,189,2048.0,14.777381896972656,0.286914199590683,0.32122817635536194
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2002,4084,8168,1,0,True,171,2048.0,14.535174369812012,0.30348309874534607,0.23025938868522644
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2003,4084,8168,1,0,True,189,2048.0,15.064234733581543,0.2717447876930237,0.779975175857544
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,1.0,2003,4084,8168,1,0,True,171,2048.0,14.824655532836914,0.29314884543418884,0.7944213151931763
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2001,4084,8168,1,1,True,189,2048.0,15.813516616821289,0.23365342617034912,0.8620825409889221
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2001,4084,8168,1,1,True,171,2048.0,15.838895797729492,0.23396553099155426,0.8621728420257568
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2002,4084,8168,1,1,True,189,2048.0,15.762554168701172,0.23287253081798553,0.8463963866233826
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2002,4084,8168,1,1,True,171,2048.0,15.791020393371582,0.23286756873130798,0.8511561751365662
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2003,4084,8168,1,1,True,189,2048.0,15.842114448547363,0.23275139927864075,0.8214280009269714
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,4.0,2003,4084,8168,1,1,True,171,2048.0,15.869600296020508,0.23204661905765533,0.8225740790367126
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2001,4084,8168,1,1,True,189,2048.0,15.886581420898438,0.23103144764900208,0.8618549108505249
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2001,4084,8168,1,1,True,171,2048.0,15.903741836547852,0.23085734248161316,0.8628408908843994
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2002,4084,8168,1,1,True,189,2048.0,15.849737167358398,0.2313394844532013,0.8562631607055664
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2002,4084,8168,1,1,True,171,2048.0,15.86863899230957,0.23107075691223145,0.8598623275756836
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2003,4084,8168,1,1,True,189,2048.0,15.916476249694824,0.22958451509475708,0.8261040449142456
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,7.0,2003,4084,8168,1,1,True,171,2048.0,15.932937622070312,0.22885148227214813,0.8279467821121216
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2001,4084,8168,1,1,True,189,2048.0,15.960248947143555,0.22512811422348022,0.866278886795044
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2001,4084,8168,1,1,True,171,2048.0,15.964487075805664,0.2245527058839798,0.8664252758026123
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2002,4084,8168,1,1,True,189,2048.0,15.941999435424805,0.22855369746685028,0.8641743659973145
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2002,4084,8168,1,1,True,171,2048.0,15.948281288146973,0.22857852280139923,0.8644863367080688
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2003,4084,8168,1,1,True,189,2048.0,15.98179817199707,0.22481048107147217,0.8441921472549438
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,13.0,2003,4084,8168,1,1,True,171,2048.0,15.984708786010742,0.22467784583568573,0.8462068438529968
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2001,4084,8168,1,1,True,189,2048.0,15.977148056030273,0.2231305092573166,0.8641163110733032
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2001,4084,8168,1,1,True,171,2048.0,15.977714538574219,0.2231859266757965,0.8635106086730957
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2002,4084,8168,1,1,True,189,2048.0,15.969684600830078,0.22717492282390594,0.8632227182388306
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2002,4084,8168,1,1,True,171,2048.0,15.971184730529785,0.22703078389167786,0.8629918098449707
source,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2003,4084,8168,1,1,True,189,2048.0,15.990190505981445,0.22344617545604706,0.8531497120857239
residual,7,n01775062/ILSVRC2012_val_00036589_n01775062,19.0,2003,4084,8168,1,1,True,171,2048.0,15.989618301391602,0.22358325123786926,0.8539541959762573
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2001,4084,8168,1,0,True,207,2048.0,15.375933647155762,0.2268807590007782,0.8752644658088684
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2001,4084,8168,1,0,True,181,2047.9996337890625,15.083442687988281,0.23911365866661072,0.8397308588027954
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2002,4084,8168,1,0,True,207,2048.0,14.395326614379883,0.267253577709198,0.8969354629516602
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2002,4084,8168,1,0,True,181,2047.9996337890625,14.107550621032715,0.28392988443374634,0.8788859248161316
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2003,4084,8168,1,0,True,207,2048.0,12.123967170715332,0.47228631377220154,0.6339651346206665
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,1.0,2003,4084,8168,1,0,True,181,2047.9996337890625,11.672745704650879,0.5095154047012329,0.6414733529090881
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2001,4084,8168,1,1,True,207,2048.0,16.362682342529297,0.1957971155643463,0.9453800320625305
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2001,4084,8168,1,1,True,181,2047.9996337890625,16.445024490356445,0.19422146677970886,0.9445686340332031
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2002,4084,8168,1,1,True,207,2048.0,16.37653350830078,0.19644835591316223,0.94123375415802
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2002,4084,8168,1,1,True,181,2047.9996337890625,16.45948028564453,0.19411304593086243,0.9404460191726685
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2003,4084,8168,1,1,True,207,2048.0,16.2890567779541,0.19942516088485718,0.9433499574661255
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,4.0,2003,4084,8168,1,1,True,181,2047.9996337890625,16.363616943359375,0.19622135162353516,0.9430152177810669
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2001,4084,8168,1,1,True,207,2048.0,16.523197174072266,0.1917058229446411,0.9443382620811462
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2001,4084,8168,1,1,True,181,2047.9996337890625,16.57813262939453,0.19003605842590332,0.9442059993743896
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2002,4084,8168,1,1,True,207,2048.0,16.540414810180664,0.1913062185049057,0.9414064884185791
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2002,4084,8168,1,1,True,181,2047.9996337890625,16.598770141601562,0.18932494521141052,0.9422202110290527
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2003,4084,8168,1,1,True,207,2048.0,16.437984466552734,0.19248299300670624,0.9438680410385132
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,7.0,2003,4084,8168,1,1,True,181,2047.9996337890625,16.491703033447266,0.18985190987586975,0.9448849558830261
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2001,4084,8168,1,1,True,207,2048.0,16.691204071044922,0.18591153621673584,0.9451175928115845
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2001,4084,8168,1,1,True,181,2047.9996337890625,16.71053123474121,0.18517538905143738,0.9454946517944336
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2002,4084,8168,1,1,True,207,2048.0,16.712797164916992,0.18415644764900208,0.9445321559906006
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2002,4084,8168,1,1,True,181,2047.9996337890625,16.73094940185547,0.18352609872817993,0.9449330568313599
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2003,4084,8168,1,1,True,207,2048.0,16.62934112548828,0.18546074628829956,0.9468438625335693
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,13.0,2003,4084,8168,1,1,True,181,2047.9996337890625,16.661937713623047,0.18481436371803284,0.9469375610351562
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2001,4084,8168,1,1,True,207,2048.0,16.746723175048828,0.18342000246047974,0.9464558362960815
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2001,4084,8168,1,1,True,181,2047.9996337890625,16.752302169799805,0.18310697376728058,0.9465136528015137
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2002,4084,8168,1,1,True,207,2048.0,16.760786056518555,0.18215176463127136,0.9461001753807068
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2002,4084,8168,1,1,True,181,2047.9996337890625,16.76460838317871,0.18194712698459625,0.9462765455245972
source,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2003,4084,8168,1,1,True,207,2048.0,16.72412872314453,0.18335293233394623,0.9468624591827393
residual,8,n01843383/ILSVRC2012_val_00005901_n01843383,19.0,2003,4084,8168,1,1,True,181,2047.9996337890625,16.73436737060547,0.18305698037147522,0.9468249678611755
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2001,4084,8168,1,0,True,176,2047.9998779296875,15.885991096496582,0.2313237339258194,0.8460751175880432
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2001,4084,8168,1,0,True,154,2047.999755859375,15.441064834594727,0.24304480850696564,0.8249365091323853
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2002,4084,8168,1,0,True,176,2047.9998779296875,16.43613624572754,0.24327999353408813,0.8851365447044373
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2002,4084,8168,1,0,True,154,2047.999755859375,16.233423233032227,0.2545602321624756,0.8800556659698486
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2003,4084,8168,1,0,True,176,2047.9998779296875,16.790939331054688,0.26297304034233093,0.8777066469192505
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,1.0,2003,4084,8168,1,0,True,154,2047.999755859375,16.607017517089844,0.2794741988182068,0.873090922832489
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2001,4084,8168,1,1,True,176,2047.9998779296875,17.278045654296875,0.18846333026885986,0.9078018069267273
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2001,4084,8168,1,1,True,154,2047.999755859375,17.351768493652344,0.18784433603286743,0.909705400466919
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2002,4084,8168,1,1,True,176,2047.9998779296875,17.21929359436035,0.1864495426416397,0.9130867719650269
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2002,4084,8168,1,1,True,154,2047.999755859375,17.27294158935547,0.18583841621875763,0.91335529088974
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2003,4084,8168,1,1,True,176,2047.9998779296875,17.328523635864258,0.18869048357009888,0.90338134765625
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,4.0,2003,4084,8168,1,1,True,154,2047.999755859375,17.4051456451416,0.18678002059459686,0.9034349918365479
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2001,4084,8168,1,1,True,176,2047.9998779296875,17.440797805786133,0.1868712604045868,0.9116270542144775
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2001,4084,8168,1,1,True,154,2047.999755859375,17.497100830078125,0.18622851371765137,0.9119366407394409
source,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2002,4084,8168,1,1,True,176,2047.9998779296875,17.351587295532227,0.1844993233680725,0.912246584892273
residual,9,n01860187/ILSVRC2012_val_00021594_n01860187,7.0,2002,4084,8168,1,1,True,154,2047.999755859375,17.407638549804688,0.18366369605064392,0.91128009557724
