method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2002,4084,8168,1,0,True,82,2047.9998779296875,21.10382080078125,0.16122713685035706,0.9442834854125977
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,4084,8168,1,0,True,101,2048.0,21.028690338134766,0.15809175372123718,0.9335578680038452
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,4084,8168,1,0,True,82,2047.9998779296875,20.610645294189453,0.16587208211421967,0.9059392213821411
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,4084,8168,1,1,True,101,2048.0,23.631507873535156,0.10149126499891281,0.968583345413208
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,4084,8168,1,1,True,82,2047.9998779296875,23.70142936706543,0.09979697316884995,0.9692171216011047
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,4084,8168,1,1,True,101,2048.0,23.560932159423828,0.10634587705135345,0.9663481712341309
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,4084,8168,1,1,True,82,2047.9998779296875,23.63797378540039,0.10412657260894775,0.9672048091888428
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,4084,8168,1,1,True,101,2048.0,23.427732467651367,0.10982881486415863,0.9700245261192322
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,4084,8168,1,1,True,82,2047.9998779296875,23.52332305908203,0.10713077336549759,0.97060227394104
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,4084,8168,1,1,True,101,2048.0,23.812179565429688,0.09658832103013992,0.9700251221656799
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,4084,8168,1,1,True,82,2047.9998779296875,23.861053466796875,0.09539277106523514,0.9706458449363708
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,4084,8168,1,1,True,101,2048.0,23.754745483398438,0.10030339658260345,0.9679397344589233
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,4084,8168,1,1,True,82,2047.9998779296875,23.8090877532959,0.09862076491117477,0.9690644145011902
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,4084,8168,1,1,True,101,2048.0,23.64910316467285,0.10276120156049728,0.9716575741767883
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,4084,8168,1,1,True,82,2047.9998779296875,23.719715118408203,0.10067734122276306,0.9720754027366638
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,4084,8168,1,1,True,101,2048.0,23.989620208740234,0.09166587144136429,0.9722429513931274
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,4084,8168,1,1,True,82,2047.9998779296875,24.006057739257812,0.09126047044992447,0.972632646560669
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,4084,8168,1,1,True,101,2048.0,23.95357322692871,0.09401429444551468,0.9717962741851807
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,4084,8168,1,1,True,82,2047.9998779296875,23.974082946777344,0.09333552420139313,0.9723383188247681
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,4084,8168,1,1,True,101,2048.0,23.899166107177734,0.09483759850263596,0.9733777046203613
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,4084,8168,1,1,True,82,2047.9998779296875,23.928611755371094,0.09408698230981827,0.9735779166221619
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,4084,8168,1,1,True,101,2048.0,24.038618087768555,0.09057977795600891,0.9735376238822937
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,4084,8168,1,1,True,82,2047.9998779296875,24.044048309326172,0.09048520773649216,0.973677396774292
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,4084,8168,1,1,True,101,2048.0,24.017723083496094,0.09194225072860718,0.9733061790466309
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,4084,8168,1,1,True,82,2047.9998779296875,24.025829315185547,0.09164898097515106,0.9734770655632019
source,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,4084,8168,1,1,True,101,2048.0,23.99185562133789,0.09233969449996948,0.9740713834762573
residual,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,4084,8168,1,1,True,82,2047.9998779296875,24.00425148010254,0.09198073297739029,0.9741616249084473
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,4084,8168,1,0,True,142,2047.9998779296875,17.15377426147461,0.18250389397144318,0.8621152639389038
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,4084,8168,1,0,True,130,2048.0,16.499956130981445,0.202996164560318,0.8621451258659363
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,4084,8168,1,0,True,142,2047.9998779296875,14.504053115844727,0.36367201805114746,0.5996072292327881
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,4084,8168,1,0,True,130,2048.0,14.099332809448242,0.37907320261001587,0.5613125562667847
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,4084,8168,1,0,True,142,2047.9998779296875,20.016246795654297,0.17526361346244812,0.9038729667663574
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,4084,8168,1,0,True,130,2048.0,19.390684127807617,0.1879265457391739,0.8915665745735168
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2001,4084,8168,1,1,True,142,2047.9998779296875,21.95878028869629,0.10723721981048584,0.9508240222930908
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2001,4084,8168,1,1,True,130,2048.0,22.064619064331055,0.10613006353378296,0.9507275819778442
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2002,4084,8168,1,1,True,142,2047.9998779296875,21.79229736328125,0.11021856963634491,0.9483405947685242
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2002,4084,8168,1,1,True,130,2048.0,21.90721893310547,0.10890303552150726,0.9497562050819397
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2003,4084,8168,1,1,True,142,2047.9998779296875,21.73686981201172,0.11207235604524612,0.9474004507064819
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,4.0,2003,4084,8168,1,1,True,130,2048.0,21.853322982788086,0.11019725352525711,0.9486270546913147
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2001,4084,8168,1,1,True,142,2047.9998779296875,22.312236785888672,0.10381710529327393,0.9509276151657104
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2001,4084,8168,1,1,True,130,2048.0,22.383392333984375,0.10300375521183014,0.9508056640625
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2002,4084,8168,1,1,True,142,2047.9998779296875,22.17469024658203,0.10625641793012619,0.9522808790206909
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2002,4084,8168,1,1,True,130,2048.0,22.257545471191406,0.10536036640405655,0.9529176950454712
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2003,4084,8168,1,1,True,142,2047.9998779296875,22.12040138244629,0.1066608652472496,0.9501301050186157
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,7.0,2003,4084,8168,1,1,True,130,2048.0,22.20635986328125,0.1053469181060791,0.9504647850990295
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2001,4084,8168,1,1,True,142,2047.9998779296875,22.6402587890625,0.1005370020866394,0.9516165852546692
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2001,4084,8168,1,1,True,130,2048.0,22.664016723632812,0.10035515576601028,0.9517954587936401
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2002,4084,8168,1,1,True,142,2047.9998779296875,22.569347381591797,0.10153475403785706,0.9549778699874878
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2002,4084,8168,1,1,True,130,2048.0,22.60051918029785,0.10109884291887283,0.9549410343170166
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2003,4084,8168,1,1,True,142,2047.9998779296875,22.536985397338867,0.10097044706344604,0.9511514902114868
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,13.0,2003,4084,8168,1,1,True,130,2048.0,22.57168197631836,0.1005258783698082,0.9512428045272827
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2001,4084,8168,1,1,True,142,2047.9998779296875,22.729061126708984,0.0995316207408905,0.9531699419021606
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2001,4084,8168,1,1,True,130,2048.0,22.737102508544922,0.09945199638605118,0.9533200860023499
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2002,4084,8168,1,1,True,142,2047.9998779296875,22.693408966064453,0.09987270087003708,0.9544926285743713
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2002,4084,8168,1,1,True,130,2048.0,22.70509910583496,0.0997692123055458,0.9544834494590759
source,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2003,4084,8168,1,1,True,142,2047.9998779296875,22.67925262451172,0.09956128895282745,0.9522135257720947
residual,87,n04540053/ILSVRC2012_val_00007665_n04540053,19.0,2003,4084,8168,1,1,True,130,2048.0,22.692699432373047,0.09951172024011612,0.9523589015007019
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2001,4084,8168,1,0,True,154,2048.000244140625,14.430675506591797,0.42961058020591736,0.22860637307167053
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2001,4084,8168,1,0,True,144,2047.999755859375,14.136882781982422,0.4485800266265869,0.16130325198173523
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2002,4084,8168,1,0,True,154,2048.000244140625,12.863606452941895,0.3949447274208069,0.47972536087036133
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2002,4084,8168,1,0,True,144,2047.999755859375,12.586417198181152,0.4243777394294739,0.40550047159194946
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2003,4084,8168,1,0,True,154,2048.000244140625,17.846263885498047,0.2044631987810135,0.8476564288139343
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,1.0,2003,4084,8168,1,0,True,144,2047.999755859375,17.670185089111328,0.2103731334209442,0.8323451280593872
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2001,4084,8168,1,1,True,154,2048.000244140625,19.409889221191406,0.15897706151008606,0.9317532181739807
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2001,4084,8168,1,1,True,144,2047.999755859375,19.473209381103516,0.15730054676532745,0.9319279193878174
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2002,4084,8168,1,1,True,154,2048.000244140625,19.421384811401367,0.16340051591396332,0.8949078321456909
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2002,4084,8168,1,1,True,144,2047.999755859375,19.487789154052734,0.16158540546894073,0.8950550556182861
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2003,4084,8168,1,1,True,154,2048.000244140625,19.064899444580078,0.17067812383174896,0.9173287153244019
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,4.0,2003,4084,8168,1,1,True,144,2047.999755859375,19.14373016357422,0.16870547831058502,0.9203218221664429
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2001,4084,8168,1,1,True,154,2048.000244140625,19.642719268798828,0.152833953499794,0.9282693266868591
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2001,4084,8168,1,1,True,144,2047.999755859375,19.683059692382812,0.15177905559539795,0.9276946783065796
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2002,4084,8168,1,1,True,154,2048.000244140625,19.665569305419922,0.157385915517807,0.899100661277771
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2002,4084,8168,1,1,True,144,2047.999755859375,19.70494842529297,0.15620167553424835,0.9002903699874878
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2003,4084,8168,1,1,True,154,2048.000244140625,19.357467651367188,0.16382986307144165,0.9242388010025024
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,7.0,2003,4084,8168,1,1,True,144,2047.999755859375,19.416181564331055,0.16216671466827393,0.9242193698883057
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2001,4084,8168,1,1,True,154,2048.000244140625,19.84721565246582,0.14833003282546997,0.9238983392715454
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2001,4084,8168,1,1,True,144,2047.999755859375,19.858274459838867,0.14815661311149597,0.9232873320579529
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2002,4084,8168,1,1,True,154,2048.000244140625,19.86260986328125,0.15191088616847992,0.9072707891464233
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2002,4084,8168,1,1,True,144,2047.999755859375,19.872215270996094,0.15168102085590363,0.9082344770431519
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2003,4084,8168,1,1,True,154,2048.000244140625,19.68856430053711,0.155308336019516,0.9216887950897217
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,13.0,2003,4084,8168,1,1,True,144,2047.999755859375,19.712177276611328,0.1547551304101944,0.9212542772293091
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2001,4084,8168,1,1,True,154,2048.000244140625,19.892427444458008,0.14848974347114563,0.9203765392303467
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2001,4084,8168,1,1,True,144,2047.999755859375,19.894683837890625,0.1485871523618698,0.9200233221054077
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2002,4084,8168,1,1,True,154,2048.000244140625,19.89837074279785,0.15028297901153564,0.9117356538772583
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2002,4084,8168,1,1,True,144,2047.999755859375,19.899967193603516,0.1502491533756256,0.9119106531143188
source,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2003,4084,8168,1,1,True,154,2048.000244140625,19.81082534790039,0.15190313756465912,0.9197512269020081
residual,88,n04560804/ILSVRC2012_val_00029830_n04560804,19.0,2003,4084,8168,1,1,True,144,2047.999755859375,19.81985855102539,0.15173302590847015,0.9194704294204712
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2001,4084,8168,1,0,True,124,2048.0,20.273143768310547,0.19319315254688263,0.9117387533187866
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2001,4084,8168,1,0,True,117,2047.9998779296875,20.036800384521484,0.20189502835273743,0.9087319374084473
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2002,4084,8168,1,0,True,124,2048.0,16.86052131652832,0.29277360439300537,0.7897685766220093
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2002,4084,8168,1,0,True,117,2047.9998779296875,16.5438232421875,0.3092557489871979,0.8266379833221436
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2003,4084,8168,1,0,True,124,2048.0,16.6908016204834,0.234763503074646,0.8107432723045349
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,1.0,2003,4084,8168,1,0,True,117,2047.9998779296875,16.355667114257812,0.24139811098575592,0.8263949155807495
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2001,4084,8168,1,1,True,124,2048.0,21.041027069091797,0.16834041476249695,0.9176411628723145
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2001,4084,8168,1,1,True,117,2047.9998779296875,21.08333969116211,0.16734124720096588,0.9177770614624023
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2002,4084,8168,1,1,True,124,2048.0,21.234548568725586,0.1614902913570404,0.905935525894165
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2002,4084,8168,1,1,True,117,2047.9998779296875,21.273303985595703,0.16051307320594788,0.9060454964637756
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2003,4084,8168,1,1,True,124,2048.0,21.196786880493164,0.168683260679245,0.9102245569229126
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,4.0,2003,4084,8168,1,1,True,117,2047.9998779296875,21.235637664794922,0.16812652349472046,0.9103296995162964
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2001,4084,8168,1,1,True,124,2048.0,21.27004623413086,0.16269247233867645,0.9169111251831055
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2001,4084,8168,1,1,True,117,2047.9998779296875,21.300270080566406,0.16191957890987396,0.9164254069328308
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2002,4084,8168,1,1,True,124,2048.0,21.437150955200195,0.15650947391986847,0.9053789377212524
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2002,4084,8168,1,1,True,117,2047.9998779296875,21.462295532226562,0.1559927761554718,0.9053986668586731
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2003,4084,8168,1,1,True,124,2048.0,21.401241302490234,0.1632869690656662,0.9136555790901184
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,7.0,2003,4084,8168,1,1,True,117,2047.9998779296875,21.427297592163086,0.1621565967798233,0.9140665531158447
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2001,4084,8168,1,1,True,124,2048.0,21.517929077148438,0.15594235062599182,0.9105498790740967
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2001,4084,8168,1,1,True,117,2047.9998779296875,21.52871322631836,0.1556444615125656,0.910137414932251
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2002,4084,8168,1,1,True,124,2048.0,21.619260787963867,0.15325531363487244,0.9031760692596436
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2002,4084,8168,1,1,True,117,2047.9998779296875,21.624937057495117,0.15316657721996307,0.902766227722168
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2003,4084,8168,1,1,True,124,2048.0,21.597007751464844,0.15521672368049622,0.9119496941566467
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,13.0,2003,4084,8168,1,1,True,117,2047.9998779296875,21.603734970092773,0.15490901470184326,0.9116116166114807
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2001,4084,8168,1,1,True,124,2048.0,21.605052947998047,0.15421554446220398,0.9046664834022522
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2001,4084,8168,1,1,True,117,2047.9998779296875,21.607975006103516,0.1541546881198883,0.9045799970626831
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2002,4084,8168,1,1,True,124,2048.0,21.658403396606445,0.15232782065868378,0.9018056392669678
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2002,4084,8168,1,1,True,117,2047.9998779296875,21.658479690551758,0.15233296155929565,0.9019107818603516
source,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2003,4084,8168,1,1,True,124,2048.0,21.64567756652832,0.1530001312494278,0.9082015752792358
residual,89,n04596742/ILSVRC2012_val_00007608_n04596742,19.0,2003,4084,8168,1,1,True,117,2047.9998779296875,21.64633560180664,0.1529778242111206,0.9079241156578064
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,4084,8168,1,0,True,136,2048.000244140625,14.071222305297852,0.4074256420135498,0.40975844860076904
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2001,4084,8168,1,0,True,131,2047.9998779296875,13.857891082763672,0.4232221841812134,0.426267147064209
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,4084,8168,1,0,True,136,2048.000244140625,17.16455841064453,0.2747975289821625,0.7363765239715576
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2002,4084,8168,1,0,True,131,2047.9998779296875,16.68985939025879,0.2901262640953064,0.7444602251052856
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,4084,8168,1,0,True,136,2048.000244140625,13.26850700378418,0.5112188458442688,0.3365797996520996
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,1.0,2003,4084,8168,1,0,True,131,2047.9998779296875,13.050025939941406,0.5233378410339355,0.32883220911026
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,4084,8168,1,1,True,136,2048.000244140625,19.366046905517578,0.20660734176635742,0.7941524982452393
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2001,4084,8168,1,1,True,131,2047.9998779296875,19.4205265045166,0.20538325607776642,0.7944132089614868
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,4084,8168,1,1,True,136,2048.000244140625,19.41482925415039,0.20224817097187042,0.8034729957580566
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2002,4084,8168,1,1,True,131,2047.9998779296875,19.459369659423828,0.20144762098789215,0.8054885864257812
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,4084,8168,1,1,True,136,2048.000244140625,19.2938175201416,0.2071390300989151,0.794079065322876
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,4.0,2003,4084,8168,1,1,True,131,2047.9998779296875,19.346349716186523,0.20588263869285583,0.7971032857894897
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,4084,8168,1,1,True,136,2048.000244140625,19.680173873901367,0.19873479008674622,0.7689608931541443
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2001,4084,8168,1,1,True,131,2047.9998779296875,19.71308708190918,0.19761641323566437,0.7649614810943604
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,4084,8168,1,1,True,136,2048.000244140625,19.667198181152344,0.1972729116678238,0.7987657189369202
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2002,4084,8168,1,1,True,131,2047.9998779296875,19.699951171875,0.1966741532087326,0.7991173267364502
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,4084,8168,1,1,True,136,2048.000244140625,19.66172981262207,0.19671110808849335,0.7953091859817505
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,7.0,2003,4084,8168,1,1,True,131,2047.9998779296875,19.718032836914062,0.19556455314159393,0.7949513792991638
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,4084,8168,1,1,True,136,2048.000244140625,20.03023338317871,0.19057738780975342,0.7752169370651245
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2001,4084,8168,1,1,True,131,2047.9998779296875,20.052968978881836,0.19019383192062378,0.7756609916687012
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,4084,8168,1,1,True,136,2048.000244140625,20.006179809570312,0.1915624439716339,0.7903486490249634
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2002,4084,8168,1,1,True,131,2047.9998779296875,20.03196907043457,0.19117693603038788,0.7905018925666809
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,4084,8168,1,1,True,136,2048.000244140625,20.189041137695312,0.1877007931470871,0.7971707582473755
residual,90,n07583066/ILSVRC2012_val_00001378_n07583066,13.0,2003,4084,8168,1,1,True,131,2047.9998779296875,20.22421646118164,0.18717145919799805,0.7986547946929932
source,90,n07583066/ILSVRC2012_val_00001378_n07583066,19.0,2001,4084,8168,1,1,True,136,2048.000244140625,20.231502532958984,0.18882399797439575,0.7784392237663269
