method,source_index,image_id,snr_db,seed,N,E,header_ok,body_crc_ok,norm_control_ok,norm_code,enhancement_energy,psnr_db,lpips_alex,dino_cosine,decoder_sha256,protocol_id,model_context_sha256
random_source,14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2003,4084,8168,1,1,True,190,2047.999755859375,18.106430053710938,0.10440346598625183,0.8981939554214478,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,14,n02013706/ILSVRC2012_val_00003168_n02013706,19.0,2003,4084,8168,1,1,True,162,2048.0,18.10899543762207,0.10411546379327774,0.8987309336662292,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2001,4084,8168,1,0,True,149,2048.000244140625,22.289794921875,0.2082977145910263,0.9119018912315369,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2001,4084,8168,1,0,True,123,2048.0,21.695375442504883,0.2350732386112213,0.9045060276985168,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2002,4084,8168,1,0,True,149,2048.000244140625,24.22449493408203,0.1576341688632965,0.9158302545547485,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2002,4084,8168,1,0,True,123,2048.0,23.993301391601562,0.1636900156736374,0.9051802754402161,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2003,4084,8168,1,0,True,149,2048.000244140625,23.184709548950195,0.19659538567066193,0.8786634206771851,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,1.0,2003,4084,8168,1,0,True,123,2048.0,22.246715545654297,0.22075778245925903,0.8703465461730957,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2001,4084,8168,1,1,True,149,2048.000244140625,25.360631942749023,0.13372354209423065,0.9371455907821655,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2001,4084,8168,1,1,True,123,2048.0,25.429176330566406,0.1324041783809662,0.9384280443191528,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2002,4084,8168,1,1,True,149,2048.000244140625,25.373855590820312,0.13703343272209167,0.9434652328491211,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2002,4084,8168,1,1,True,123,2048.0,25.43978500366211,0.13542097806930542,0.9450247883796692,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2003,4084,8168,1,1,True,149,2048.000244140625,25.389442443847656,0.13331161439418793,0.938666820526123,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,4.0,2003,4084,8168,1,1,True,123,2048.0,25.451345443725586,0.13171859085559845,0.9399707317352295,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2001,4084,8168,1,1,True,149,2048.000244140625,25.501419067382812,0.13122037053108215,0.9397260546684265,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2001,4084,8168,1,1,True,123,2048.0,25.551990509033203,0.13036242127418518,0.94090735912323,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2002,4084,8168,1,1,True,149,2048.000244140625,25.510887145996094,0.13351045548915863,0.9467281103134155,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2002,4084,8168,1,1,True,123,2048.0,25.559898376464844,0.1319427341222763,0.9480524063110352,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2003,4084,8168,1,1,True,149,2048.000244140625,25.515239715576172,0.13003423810005188,0.9412224292755127,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,7.0,2003,4084,8168,1,1,True,123,2048.0,25.559110641479492,0.12883667647838593,0.9423320889472961,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2001,4084,8168,1,1,True,149,2048.000244140625,25.660734176635742,0.12865036725997925,0.9438073635101318,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2001,4084,8168,1,1,True,123,2048.0,25.677753448486328,0.12832777202129364,0.9443122148513794,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2002,4084,8168,1,1,True,149,2048.000244140625,25.665037155151367,0.12930800020694733,0.9488893151283264,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2002,4084,8168,1,1,True,123,2048.0,25.68155288696289,0.128938227891922,0.9485401511192322,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2003,4084,8168,1,1,True,149,2048.000244140625,25.658138275146484,0.12658146023750305,0.9445152878761292,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,13.0,2003,4084,8168,1,1,True,123,2048.0,25.67439079284668,0.12662306427955627,0.9450596570968628,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2001,4084,8168,1,1,True,149,2048.000244140625,25.709474563598633,0.1279626190662384,0.945466935634613,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2001,4084,8168,1,1,True,123,2048.0,25.713382720947266,0.12796518206596375,0.9455006718635559,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2002,4084,8168,1,1,True,149,2048.000244140625,25.712539672851562,0.12849657237529755,0.9477190375328064,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2002,4084,8168,1,1,True,123,2048.0,25.716243743896484,0.12841109931468964,0.9475709199905396,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2003,4084,8168,1,1,True,149,2048.000244140625,25.706085205078125,0.12691637873649597,0.9466578960418701,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,15,n02027492/ILSVRC2012_val_00007524_n02027492,19.0,2003,4084,8168,1,1,True,123,2048.0,25.710365295410156,0.12697845697402954,0.9469262957572937,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,4084,8168,1,0,True,174,2047.999755859375,16.59574317932129,0.24709925055503845,0.9136838912963867,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2001,4084,8168,1,0,True,143,2048.0,16.191312789916992,0.26147282123565674,0.9142104387283325,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2002,4084,8168,1,0,True,174,2047.999755859375,17.237510681152344,0.20786966383457184,0.8954825401306152,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2002,4084,8168,1,0,True,143,2048.0,16.656009674072266,0.22524458169937134,0.8871151208877563,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2003,4084,8168,1,0,True,174,2047.999755859375,16.76403045654297,0.2274080514907837,0.9079209566116333,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,1.0,2003,4084,8168,1,0,True,143,2048.0,16.338193893432617,0.24448567628860474,0.898481011390686,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,4084,8168,1,1,True,174,2047.999755859375,19.93743896484375,0.15388032793998718,0.9426244497299194,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2001,4084,8168,1,1,True,143,2048.0,20.043554306030273,0.15209227800369263,0.9426438212394714,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2002,4084,8168,1,1,True,174,2047.999755859375,19.841026306152344,0.15736788511276245,0.9485293626785278,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2002,4084,8168,1,1,True,143,2048.0,19.949115753173828,0.15454301238059998,0.9490277767181396,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2003,4084,8168,1,1,True,174,2047.999755859375,19.999181747436523,0.15176908671855927,0.9338387250900269,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,4.0,2003,4084,8168,1,1,True,143,2048.0,20.09941864013672,0.14991839230060577,0.9365272521972656,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,4084,8168,1,1,True,174,2047.999755859375,20.131959915161133,0.15052518248558044,0.942315399646759,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2001,4084,8168,1,1,True,143,2048.0,20.20629119873047,0.14892011880874634,0.9424232244491577,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2002,4084,8168,1,1,True,174,2047.999755859375,20.042057037353516,0.15239104628562927,0.9491938948631287,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2002,4084,8168,1,1,True,143,2048.0,20.125864028930664,0.15014007687568665,0.9492853879928589,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2003,4084,8168,1,1,True,174,2047.999755859375,20.18467903137207,0.1481735110282898,0.9377572536468506,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,7.0,2003,4084,8168,1,1,True,143,2048.0,20.25232696533203,0.14635975658893585,0.9389430284500122,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,4084,8168,1,1,True,174,2047.999755859375,20.338117599487305,0.14642451703548431,0.9419324398040771,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2001,4084,8168,1,1,True,143,2048.0,20.362396240234375,0.14601372182369232,0.9421857595443726,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2002,4084,8168,1,1,True,174,2047.999755859375,20.28416633605957,0.14711329340934753,0.9486063122749329,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2002,4084,8168,1,1,True,143,2048.0,20.315410614013672,0.14668427407741547,0.9483906626701355,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2003,4084,8168,1,1,True,174,2047.999755859375,20.372711181640625,0.14408427476882935,0.9410349130630493,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,13.0,2003,4084,8168,1,1,True,143,2048.0,20.39139747619629,0.1440880298614502,0.9416055679321289,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_source,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,4084,8168,1,1,True,174,2047.999755859375,20.401723861694336,0.1455106884241104,0.9429123401641846,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
random_residual,16,n02088094/ILSVRC2012_val_00005507_n02088094,19.0,2001,4084,8168,1,1,True,143,2048.0,20.40701675415039,0.1453617662191391,0.9432424902915955,bf1d64bf8ff7eeda416032daa2ada1654fb37de2553235e85d364211ddfefad1,N4084:E8168:32_control_992_measurement:strict,20100186e289666679cb151541ddb854f7b1bd485e0a92733efaa966985d0435
