source_index,image_id,snr_db,noise_seed,N,E,family,sent_mode,received_mode,header_ok,body_crc_ok,source_complete,payload_bits,arithmetic_length_field,source_error,candidate_key,method,psnr_db,lpips_alex,dino_cosine,renderer,policy,selected_mode,seed,preprocessing_id,seed_count,seed_keys,budget
56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,2236,2236,,"('arithmetic', '26aaad3d88a2a75651b22b1cba1ee85e2a7151a70ada291e1f3b39ea50815689')",arithmetic_N3572_m9_D0,28.963245391845703,0.021663889288902283,0.985112726688385,D0,goodput,9,2001,,3,"2001,2002,2003",3572
56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,2236,2236,,"('arithmetic', '26aaad3d88a2a75651b22b1cba1ee85e2a7151a70ada291e1f3b39ea50815689')",arithmetic_N3572_m9_D0,28.963245391845703,0.021663889288902283,0.985112726688385,D0,goodput,9,2001,,3,"2001,2002,2003",3572
56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,2236,2236,,"('arithmetic', '26aaad3d88a2a75651b22b1cba1ee85e2a7151a70ada291e1f3b39ea50815689')",arithmetic_N3572_m9_D0,28.963245391845703,0.021663889288902283,0.985112726688385,D0,goodput,9,2001,,3,"2001,2002,2003",3572
56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,2236,2236,,"('arithmetic', '26aaad3d88a2a75651b22b1cba1ee85e2a7151a70ada291e1f3b39ea50815689')",arithmetic_N3572_m9_D0,28.963245391845703,0.021663889288902283,0.985112726688385,D0,goodput,9,2001,,3,"2001,2002,2003",3572
57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1168,1168,,"('arithmetic', '77522b98360a9702eb9a8c494ac4d6c5e333b7e3e62afd16830870d3065d6420')",arithmetic_N3572_m7_D0,26.515100479125977,0.08319989095131557,0.9386909008026123,D0,goodput,7,2001,,3,"2001,2002,2003",3572
57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,2752,2752,,"('arithmetic', 'd7103cea810ab2e78eb107070709ce8d34387c8553b325108d386573cd96d104')",arithmetic_N3572_m9_D0,28.603225708007812,0.033194792767365776,0.9841036796569824,D0,goodput,9,2001,,3,"2001,2002,2003",3572
57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,2752,2752,,"('arithmetic', 'd7103cea810ab2e78eb107070709ce8d34387c8553b325108d386573cd96d104')",arithmetic_N3572_m9_D0,28.603225708007812,0.033194792767365776,0.9841036796569824,D0,goodput,9,2001,,3,"2001,2002,2003",3572
57,n03623198/ILSVRC2012_val_00019928_n03623198,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,2752,2752,,"('arithmetic', 'd7103cea810ab2e78eb107070709ce8d34387c8553b325108d386573cd96d104')",arithmetic_N3572_m9_D0,28.603225708007812,0.033194792767365776,0.9841036796569824,D0,goodput,9,2001,,3,"2001,2002,2003",3572
57,n03623198/ILSVRC2012_val_00019928_n03623198,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,2752,2752,,"('arithmetic', 'd7103cea810ab2e78eb107070709ce8d34387c8553b325108d386573cd96d104')",arithmetic_N3572_m9_D0,28.603225708007812,0.03319479152560234,0.9841036796569824,D0,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1117,1117,,"('arithmetic', 'a3f2321ff3ec8d429d31ff0dee95b602aa218a10324bef3318015c84002d1164')",arithmetic_N3572_m7_D0,19.303895950317383,0.08118873834609985,0.9281736016273499,D0,goodput,7,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,2503,2503,,"('arithmetic', 'c6d88d82808fd4d1aee8e4e50cca9551c22ef6952c4ace36e8be61411e9a51f1')",arithmetic_N3572_m9_D0,26.144495010375977,0.03328992798924446,0.9749063849449158,D0,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,2503,2503,,"('arithmetic', 'c6d88d82808fd4d1aee8e4e50cca9551c22ef6952c4ace36e8be61411e9a51f1')",arithmetic_N3572_m9_D0,26.144495010375977,0.03328992798924446,0.9749063849449158,D0,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,2503,2503,,"('arithmetic', 'c6d88d82808fd4d1aee8e4e50cca9551c22ef6952c4ace36e8be61411e9a51f1')",arithmetic_N3572_m9_D0,26.144495010375977,0.03328992798924446,0.9749063849449158,D0,goodput,9,2001,,3,"2001,2002,2003",3572
58,n03657121/ILSVRC2012_val_00000359_n03657121,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,2503,2503,,"('arithmetic', 'c6d88d82808fd4d1aee8e4e50cca9551c22ef6952c4ace36e8be61411e9a51f1')",arithmetic_N3572_m9_D0,26.144495010375977,0.03328992798924446,0.9749063849449158,D0,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1369,1369,,"('arithmetic', 'ad7d9d7c707c4e08eb9615e35970342585ec365b7d6ed4ba2d4190b7137955ae')",arithmetic_N3572_m7_D0,19.98065757751465,0.110565684735775,0.881992757320404,D0,goodput,7,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3188,3188,,"('arithmetic', '9f46b4764ce6475ad8a0143aa1e7b1b7add3be5f734c119ea3ae1969effa22d7')",arithmetic_N3572_m9_D0,24.59390640258789,0.04265740513801575,0.9577947854995728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3188,3188,,"('arithmetic', '9f46b4764ce6475ad8a0143aa1e7b1b7add3be5f734c119ea3ae1969effa22d7')",arithmetic_N3572_m9_D0,24.59390640258789,0.04265740513801575,0.9577947854995728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3188,3188,,"('arithmetic', '9f46b4764ce6475ad8a0143aa1e7b1b7add3be5f734c119ea3ae1969effa22d7')",arithmetic_N3572_m9_D0,24.59390640258789,0.04265740513801575,0.9577947854995728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
59,n03706229/ILSVRC2012_val_00017460_n03706229,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3188,3188,,"('arithmetic', '9f46b4764ce6475ad8a0143aa1e7b1b7add3be5f734c119ea3ae1969effa22d7')",arithmetic_N3572_m9_D0,24.59390640258789,0.04265740513801575,0.9577947854995728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1612,1612,,"('arithmetic', 'a11c4d9a7a46a78a6babc6350b11ce49ad976197d0db03987e9e638926aa0cf7')",arithmetic_N3572_m7_D0,13.307174682617188,0.28544238209724426,0.8441524505615234,D0,goodput,7,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4333,4333,,"('arithmetic', 'af648ef484a5c31174ce443408acfbe186175d293a50731a584cb8b556cc21e9')",arithmetic_N3572_m9_D0,13.730158805847168,0.29509617884953815,0.8429061770439148,D0,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4333,4333,,"('arithmetic', 'af648ef484a5c31174ce443408acfbe186175d293a50731a584cb8b556cc21e9')",arithmetic_N3572_m9_D0,16.199283599853516,0.19485230247179666,0.9147692918777466,D0,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4333,4333,,"('arithmetic', 'af648ef484a5c31174ce443408acfbe186175d293a50731a584cb8b556cc21e9')",arithmetic_N3572_m9_D0,16.199283599853516,0.1948522925376892,0.9147692918777466,D0,goodput,9,2001,,3,"2001,2002,2003",3572
60,n03759954/ILSVRC2012_val_00010804_n03759954,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4333,4333,,"('arithmetic', 'af648ef484a5c31174ce443408acfbe186175d293a50731a584cb8b556cc21e9')",arithmetic_N3572_m9_D0,16.199283599853516,0.19485230247179666,0.9147692918777466,D0,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1430,1430,,"('arithmetic', '10c4f63e60ddb3731a221a90824d5d26b4747e3c8f4a1eac173e77eb9d5b1da2')",arithmetic_N3572_m7_D0,19.965747833251953,0.13662651677926382,0.9247148036956787,D0,goodput,7,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3540,3540,,"('arithmetic', 'e22846cd057f47d2b0806bebc5a91896fb392266ed0a987c6532b1ea3465388b')",arithmetic_N3572_m9_D0,22.953298568725586,0.06994611769914627,0.953396201133728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3540,3540,,"('arithmetic', 'e22846cd057f47d2b0806bebc5a91896fb392266ed0a987c6532b1ea3465388b')",arithmetic_N3572_m9_D0,22.953298568725586,0.06994611769914627,0.953396201133728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3540,3540,,"('arithmetic', 'e22846cd057f47d2b0806bebc5a91896fb392266ed0a987c6532b1ea3465388b')",arithmetic_N3572_m9_D0,22.953298568725586,0.06994611769914627,0.953396201133728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
61,n03775071/ILSVRC2012_val_00002420_n03775071,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3540,3540,,"('arithmetic', 'e22846cd057f47d2b0806bebc5a91896fb392266ed0a987c6532b1ea3465388b')",arithmetic_N3572_m9_D0,22.953298568725586,0.06994611769914627,0.953396201133728,D0,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1552,1552,,"('arithmetic', 'da9d3a66c539ea684e7d94397c1d0311fa1ebc3c35ec8bb87311de27bb8d8078')",arithmetic_N3572_m7_D0,20.142335891723633,0.21194174885749817,0.8666749000549316,D0,goodput,7,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,4.0,2001,3572,7144,arithmetic,9,9,1,0,1,3922,3922,,"('arithmetic', '7324e818b700cc385ef7a72dc555ab22a88fcb7f6a340172aba62e950b711a15')",arithmetic_N3572_m9_D0,18.995635350545246,0.2076744188865026,0.9030124147733053,D0,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3922,3922,,"('arithmetic', 'eb2b802752adcf4b3ba9a1137d317734b4ef9b730a7bbda43786e52b881582d2')",arithmetic_N3572_m9_D0,22.261430740356445,0.1284409761428833,0.9292064905166626,D0,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3922,3922,,"('arithmetic', 'eb2b802752adcf4b3ba9a1137d317734b4ef9b730a7bbda43786e52b881582d2')",arithmetic_N3572_m9_D0,22.261430740356445,0.1284409761428833,0.9292064905166626,D0,goodput,9,2001,,3,"2001,2002,2003",3572
62,n03782006/ILSVRC2012_val_00004758_n03782006,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3922,3922,,"('arithmetic', 'eb2b802752adcf4b3ba9a1137d317734b4ef9b730a7bbda43786e52b881582d2')",arithmetic_N3572_m9_D0,22.261430740356445,0.1284409761428833,0.9292064905166626,D0,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1519,1519,,"('arithmetic', 'b6968f05a88ce3f444d87d6dc39717b45e514835260357da0cf804142d6cb82a')",arithmetic_N3572_m7_D0,18.86337661743164,0.23223146796226501,0.8999320864677429,D0,goodput,7,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4045,4045,,"('arithmetic', 'bd81e8ae8f2c4ebfecc8d6841a2d0378f947afc2772f16389ca87057a5b8301b')",arithmetic_N3572_m9_D0,21.165276209513348,0.16131788988908133,0.9230109651883444,D0,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4045,4045,,"('arithmetic', 'bd81e8ae8f2c4ebfecc8d6841a2d0378f947afc2772f16389ca87057a5b8301b')",arithmetic_N3572_m9_D0,22.034435272216797,0.13423332571983337,0.9411768913269043,D0,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4045,4045,,"('arithmetic', 'bd81e8ae8f2c4ebfecc8d6841a2d0378f947afc2772f16389ca87057a5b8301b')",arithmetic_N3572_m9_D0,22.034435272216797,0.13423332571983337,0.9411768913269043,D0,goodput,9,2001,,3,"2001,2002,2003",3572
63,n03796401/ILSVRC2012_val_00025827_n03796401,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4045,4045,,"('arithmetic', 'bd81e8ae8f2c4ebfecc8d6841a2d0378f947afc2772f16389ca87057a5b8301b')",arithmetic_N3572_m9_D0,22.034435272216797,0.13423332571983337,0.9411768913269043,D0,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1619,1619,,"('arithmetic', '9e44dcd8517e7e98561cb212ca997c3775e73dc98aa604a0b571e5c07aa75f8e')",arithmetic_N3572_m7_D0,20.57560157775879,0.2695576747258504,0.8633266091346741,D0,goodput,7,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4347,4347,,"('arithmetic', '7ad6945d480f0fa9dbd18c48196f549e80997fdda544643a2c6aa72650aafcfd')",arithmetic_N3572_m9_D0,23.835224151611328,0.15146324038505554,0.9083311557769775,D0,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4347,4347,,"('arithmetic', '7ad6945d480f0fa9dbd18c48196f549e80997fdda544643a2c6aa72650aafcfd')",arithmetic_N3572_m9_D0,23.835224151611328,0.15146324038505554,0.9083311557769775,D0,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4347,4347,,"('arithmetic', '7ad6945d480f0fa9dbd18c48196f549e80997fdda544643a2c6aa72650aafcfd')",arithmetic_N3572_m9_D0,23.835224151611328,0.15146324038505554,0.9083311557769775,D0,goodput,9,2001,,3,"2001,2002,2003",3572
64,n03866082/ILSVRC2012_val_00003554_n03866082,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4347,4347,,"('arithmetic', '7ad6945d480f0fa9dbd18c48196f549e80997fdda544643a2c6aa72650aafcfd')",arithmetic_N3572_m9_D0,23.835224151611328,0.15146324038505554,0.9083311557769775,D0,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1504,1504,,"('arithmetic', '8c0eb0c900d113b9134e92db717feb70c7952c4b82f983c310eebb83603fe3a7')",arithmetic_N3572_m7_D0,21.532073974609375,0.1544173260529836,0.9376928806304932,D0,goodput,7,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3779,3779,,"('arithmetic', '3fabda0a1a7d5ab2097996e67285d28fc79685889a9e8b9f6f9c559325d12f84')",arithmetic_N3572_m9_D0,25.1419620513916,0.07619035243988037,0.9478030800819397,D0,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3779,3779,,"('arithmetic', '3fabda0a1a7d5ab2097996e67285d28fc79685889a9e8b9f6f9c559325d12f84')",arithmetic_N3572_m9_D0,25.1419620513916,0.07619035243988037,0.9478030800819397,D0,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3779,3779,,"('arithmetic', '3fabda0a1a7d5ab2097996e67285d28fc79685889a9e8b9f6f9c559325d12f84')",arithmetic_N3572_m9_D0,25.1419620513916,0.07619035243988037,0.9478030800819397,D0,goodput,9,2001,,3,"2001,2002,2003",3572
65,n03876231/ILSVRC2012_val_00022714_n03876231,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3779,3779,,"('arithmetic', '3fabda0a1a7d5ab2097996e67285d28fc79685889a9e8b9f6f9c559325d12f84')",arithmetic_N3572_m9_D0,25.1419620513916,0.07619035243988037,0.9478030800819397,D0,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1360,1360,,"('arithmetic', '27be036e63d9c3880433166839c5fb8c75ab5029b5ec5826608d758b8847b060')",arithmetic_N3572_m7_D0,25.014041900634766,0.11546601355075836,0.8942896723747253,D0,goodput,7,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3452,3452,,"('arithmetic', 'a9aacfce29d86e49dfe3559c837bb23ce54b355c4c757cf233581228e72c685f')",arithmetic_N3572_m9_D0,25.980621337890625,0.0657624105612437,0.9771413803100586,D0,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3452,3452,,"('arithmetic', 'a9aacfce29d86e49dfe3559c837bb23ce54b355c4c757cf233581228e72c685f')",arithmetic_N3572_m9_D0,25.980621337890625,0.06576241304477055,0.9771413803100586,D0,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3452,3452,,"('arithmetic', 'a9aacfce29d86e49dfe3559c837bb23ce54b355c4c757cf233581228e72c685f')",arithmetic_N3572_m9_D0,25.980621337890625,0.06576241304477055,0.9771413803100586,D0,goodput,9,2001,,3,"2001,2002,2003",3572
66,n03929660/ILSVRC2012_val_00012300_n03929660,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3452,3452,,"('arithmetic', 'a9aacfce29d86e49dfe3559c837bb23ce54b355c4c757cf233581228e72c685f')",arithmetic_N3572_m9_D0,25.980621337890625,0.0657624105612437,0.9771413803100586,D0,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1594,1594,,"('arithmetic', '67005736a231e2a8be0460f1bd2af0180eb40f8da895e316b1a908d23265df7f')",arithmetic_N3572_m7_D0,21.70244026184082,0.2600107789039612,0.8650452494621277,D0,goodput,7,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,4143,4143,,"('arithmetic', 'b42d8475d0182104e5b87f2cc1b3c03fed0511c7215c5cb6a2cfa768af9f57d0')",arithmetic_N3572_m9_D0,23.945598602294922,0.18536620338757834,0.9057209094365438,D0,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4143,4143,,"('arithmetic', 'b42d8475d0182104e5b87f2cc1b3c03fed0511c7215c5cb6a2cfa768af9f57d0')",arithmetic_N3572_m9_D0,25.160614013671875,0.1260073482990265,0.9546528458595276,D0,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4143,4143,,"('arithmetic', 'b42d8475d0182104e5b87f2cc1b3c03fed0511c7215c5cb6a2cfa768af9f57d0')",arithmetic_N3572_m9_D0,25.160614013671875,0.1260073482990265,0.9546528458595276,D0,goodput,9,2001,,3,"2001,2002,2003",3572
67,n03950228/ILSVRC2012_val_00019039_n03950228,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4143,4143,,"('arithmetic', 'b42d8475d0182104e5b87f2cc1b3c03fed0511c7215c5cb6a2cfa768af9f57d0')",arithmetic_N3572_m9_D0,25.160614013671875,0.1260073482990265,0.9546528458595276,D0,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1517,1517,,"('arithmetic', 'e347996cc79a95957606eba55860f6a01a08720b2ff4cfdd5f7bc7b1e6c877b4')",arithmetic_N3572_m7_D0,15.729750633239746,0.24890395998954773,0.8408145308494568,D0,goodput,7,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3901,3901,,"('arithmetic', 'bb67b80f4565cb9294669f60fe51a970ca911119b3a4947675677a628e71595f')",arithmetic_N3572_m9_D0,18.713090896606445,0.1475683401028315,0.8938313722610474,D0,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3901,3901,,"('arithmetic', 'bb67b80f4565cb9294669f60fe51a970ca911119b3a4947675677a628e71595f')",arithmetic_N3572_m9_D0,18.713090896606445,0.1475683351357778,0.8938313722610474,D0,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3901,3901,,"('arithmetic', 'bb67b80f4565cb9294669f60fe51a970ca911119b3a4947675677a628e71595f')",arithmetic_N3572_m9_D0,18.713090896606445,0.1475683351357778,0.8938313722610474,D0,goodput,9,2001,,3,"2001,2002,2003",3572
68,n03977966/ILSVRC2012_val_00027383_n03977966,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,3901,3901,,"('arithmetic', 'bb67b80f4565cb9294669f60fe51a970ca911119b3a4947675677a628e71595f')",arithmetic_N3572_m9_D0,18.713090896606445,0.1475683401028315,0.8938313722610474,D0,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1658,1658,,"('arithmetic', 'bf4d99c3877b24fe2aa22dcbf4df65aed0a5bf1cc31b20c8ed7d52d21688635c')",arithmetic_N3572_m7_D0,20.646121978759766,0.23949861526489258,0.8199227452278137,D0,goodput,7,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,4.0,2001,3572,7144,arithmetic,9,9,1,0,1,4207,4207,,"('arithmetic', 'a6a56f18c3769405626e9a78e92597741b11bd7d89a3b7b18aeabc9de2877a7a')",arithmetic_N3572_m9_D0,22.55064328511556,0.19183363517125449,0.7957558234532675,D0,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,4207,4207,,"('arithmetic', 'd601d08334383f0bdabeda638f573d71166695c2fb4a1958b54cd7e42592f7de')",arithmetic_N3572_m9_D0,24.34360122680664,0.12807795405387878,0.9178485870361328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,4207,4207,,"('arithmetic', 'd601d08334383f0bdabeda638f573d71166695c2fb4a1958b54cd7e42592f7de')",arithmetic_N3572_m9_D0,24.34360122680664,0.12807795405387878,0.9178485870361328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
69,n03983396/ILSVRC2012_val_00012891_n03983396,19.0,2001,3572,7144,arithmetic,9,9,1,1,1,4207,4207,,"('arithmetic', 'd601d08334383f0bdabeda638f573d71166695c2fb4a1958b54cd7e42592f7de')",arithmetic_N3572_m9_D0,24.34360122680664,0.12807795405387878,0.9178485870361328,D0,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,1.0,2001,3572,7144,arithmetic,7,7,1,1,1,1459,1459,,"('arithmetic', 'b551e931fc4eaf0a16853e67c8741bc2e3f0d352debed33d8ba6dfd3d4b3e01c')",arithmetic_N3572_m7_D0,26.0098934173584,0.1436429719130198,0.9498516321182251,D0,goodput,7,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,4.0,2001,3572,7144,arithmetic,9,9,1,1,1,3480,3480,,"('arithmetic', '860710432b2ebb18117a8916f9aac4d7dfa6011a4cf53537c5f88181aac05196')",arithmetic_N3572_m9_D0,29.275959014892578,0.08166895806789398,0.9794140458106995,D0,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,7.0,2001,3572,7144,arithmetic,9,9,1,1,1,3480,3480,,"('arithmetic', '860710432b2ebb18117a8916f9aac4d7dfa6011a4cf53537c5f88181aac05196')",arithmetic_N3572_m9_D0,29.275959014892578,0.08166895806789398,0.9794140458106995,D0,goodput,9,2001,,3,"2001,2002,2003",3572
70,n04044716/ILSVRC2012_val_00039752_n04044716,13.0,2001,3572,7144,arithmetic,9,9,1,1,1,3480,3480,,"('arithmetic', '860710432b2ebb18117a8916f9aac4d7dfa6011a4cf53537c5f88181aac05196')",arithmetic_N3572_m9_D0,29.275959014892578,0.08166895806789398,0.9794140458106995,D0,goodput,9,2001,,3,"2001,2002,2003",3572
