method,selected_mode,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
raw_adaptive_m789_Dc,8,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2002,4084,8168,18.019790649414062,0.2056131511926651,0.8276304006576538
arithmetic_adaptive_m789_Dc,8,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2002,4084,8168,18.562129974365234,0.19872072339057922,0.8827646970748901
raw_adaptive_m789_Dc,8,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2003,4084,8168,17.372896194458008,0.2191021740436554,0.8435417413711548
arithmetic_adaptive_m789_Dc,8,53,n03447721/ILSVRC2012_val_00006942_n03447721,1.0,2003,4084,8168,18.562129974365234,0.19872072339057922,0.8827646970748901
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2001,4084,8168,20.105297088623047,0.1560119390487671,0.8039448261260986
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,4.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685754537582397
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,7.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,13.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2001,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2002,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
arithmetic_adaptive_m789_Dc,9,53,n03447721/ILSVRC2012_val_00006942_n03447721,19.0,2003,4084,8168,20.27501106262207,0.1471332460641861,0.8685755729675293
raw_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2001,4084,8168,21.986186981201172,0.09433639049530029,0.8931243419647217
arithmetic_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2001,4084,8168,18.06665802001953,0.25356265902519226,0.7449348568916321
raw_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2002,4084,8168,21.498497009277344,0.10741196572780609,0.870826780796051
arithmetic_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2002,4084,8168,22.08879852294922,0.091351717710495,0.8990120887756348
raw_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2003,4084,8168,22.0065975189209,0.09249577671289444,0.9056965708732605
arithmetic_adaptive_m789_Dc,8,54,n03485794/ILSVRC2012_val_00010782_n03485794,1.0,2003,4084,8168,22.08879852294922,0.09135173261165619,0.8990120887756348
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2001,4084,8168,21.80363655090332,0.08648529648780823,0.8398348093032837
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2001,4084,8168,23.75849151611328,0.07401128113269806,0.9209775328636169
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2002,4084,8168,23.760709762573242,0.07240252941846848,0.9221559166908264
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2002,4084,8168,23.75849151611328,0.07401127368211746,0.9209775328636169
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2003,4084,8168,22.935352325439453,0.09709146618843079,0.8887908458709717
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,4.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209775328636169
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209775328636169
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209775328636169
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2002,4084,8168,23.75849151611328,0.07401128113269806,0.9209775328636169
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2002,4084,8168,23.75849151611328,0.07401128113269806,0.9209775328636169
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,7.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2002,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2002,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,13.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2001,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2002,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2002,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
arithmetic_adaptive_m789_Dc,9,54,n03485794/ILSVRC2012_val_00010782_n03485794,19.0,2003,4084,8168,23.75849151611328,0.07401127368211746,0.9209777116775513
raw_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2001,4084,8168,17.65435791015625,0.20490339398384094,0.8952596187591553
arithmetic_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2001,4084,8168,18.815231323242188,0.17583268880844116,0.8877916932106018
raw_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2002,4084,8168,18.815231323242188,0.17583268880844116,0.8877916932106018
arithmetic_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2002,4084,8168,18.815231323242188,0.17583268880844116,0.8877916932106018
raw_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2003,4084,8168,18.817363739013672,0.177067831158638,0.8652607202529907
arithmetic_adaptive_m789_Dc,8,55,n03527444/ILSVRC2012_val_00035251_n03527444,1.0,2003,4084,8168,18.815231323242188,0.17583265900611877,0.8877916932106018
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2001,4084,8168,20.601491928100586,0.1127447560429573,0.9277175068855286
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2002,4084,8168,20.624156951904297,0.11611898988485336,0.9409970045089722
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2003,4084,8168,20.6942138671875,0.11475642025470734,0.9370409846305847
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,4.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,7.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,13.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2001,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2002,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
arithmetic_adaptive_m789_Dc,9,55,n03527444/ILSVRC2012_val_00035251_n03527444,19.0,2003,4084,8168,20.682363510131836,0.11118103563785553,0.940841794013977
raw_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2001,4084,8168,27.44214630126953,0.029484476894140244,0.975462794303894
arithmetic_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2001,4084,8168,27.657577514648438,0.023460591211915016,0.982438325881958
raw_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2002,4084,8168,26.842870712280273,0.03659515455365181,0.9550244808197021
arithmetic_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2002,4084,8168,27.657577514648438,0.023460589349269867,0.982438325881958
raw_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2003,4084,8168,27.657577514648438,0.023460591211915016,0.982438325881958
arithmetic_adaptive_m789_Dc,8,56,n03584254/ILSVRC2012_val_00016384_n03584254,1.0,2003,4084,8168,27.657577514648438,0.023460591211915016,0.982438325881958
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,28.566936492919922,0.02643042430281639,0.979537844657898
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,28.81199073791504,0.021044155582785606,0.9786267280578613
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,28.355335235595703,0.022919829934835434,0.9798226356506348
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,4.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,7.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,13.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2001,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2002,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
arithmetic_adaptive_m789_Dc,9,56,n03584254/ILSVRC2012_val_00016384_n03584254,19.0,2003,4084,8168,28.74661636352539,0.023522794246673584,0.9785457849502563
raw_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,27.513132095336914,0.04999321699142456,0.9738888740539551
arithmetic_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2001,4084,8168,27.916574478149414,0.04638218879699707,0.9752852916717529
raw_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,27.51144027709961,0.0461805984377861,0.9711513519287109
arithmetic_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2002,4084,8168,27.916574478149414,0.04638218879699707,0.9752852916717529
raw_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,27.673959732055664,0.04897472262382507,0.9624961614608765
arithmetic_adaptive_m789_Dc,8,57,n03623198/ILSVRC2012_val_00019928_n03623198,1.0,2003,4084,8168,27.916574478149414,0.04638218879699707,0.9752852916717529
raw_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,27.461559295654297,0.04453539848327637,0.9732085466384888
arithmetic_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2001,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
raw_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
arithmetic_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2002,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
raw_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,29.211669921875,0.03351308032870293,0.9803268909454346
arithmetic_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,4.0,2003,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
raw_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
arithmetic_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2001,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
raw_adaptive_m789_Dc,9,57,n03623198/ILSVRC2012_val_00019928_n03623198,7.0,2002,4084,8168,29.08869171142578,0.031782347708940506,0.9789661765098572
