method,source_index,image_id,snr_db,seed,N,E,psnr_db,lpips_alex,dino_cosine
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,1.0,2003,4084,8168,19.188430786132812,0.21104848384857178,0.8879570960998535
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2001,4084,8168,20.4293155670166,0.1753672957420349,0.9009024500846863
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2002,4084,8168,20.3591251373291,0.17642073333263397,0.9057968854904175
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,4.0,2003,4084,8168,20.426067352294922,0.17556516826152802,0.9133078455924988
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2001,4084,8168,20.592195510864258,0.16917000710964203,0.89882493019104
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2002,4084,8168,20.539047241210938,0.1696861982345581,0.9054082036018372
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,7.0,2003,4084,8168,20.57889747619629,0.17103801667690277,0.9125807285308838
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2001,4084,8168,20.7889347076416,0.16395728290081024,0.8989794254302979
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2002,4084,8168,20.745603561401367,0.16525229811668396,0.9043529033660889
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,13.0,2003,4084,8168,20.769634246826172,0.16518007218837738,0.9069080948829651
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2001,4084,8168,20.85129737854004,0.1618729829788208,0.9002091884613037
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2002,4084,8168,20.822202682495117,0.16357143223285675,0.9046121835708618
m8_plus_latent_512_fold_N4084,76,n04235860/ILSVRC2012_val_00004033_n04235860,19.0,2003,4084,8168,20.837860107421875,0.16372184455394745,0.9037172198295593
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2001,4084,8168,19.680147171020508,0.18421682715415955,0.7658846378326416
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2002,4084,8168,19.64112091064453,0.18907785415649414,0.7307636737823486
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,1.0,2003,4084,8168,19.36943817138672,0.1949804723262787,0.7484622001647949
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2001,4084,8168,20.38156509399414,0.15716390311717987,0.7870187759399414
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2002,4084,8168,20.39463233947754,0.15761667490005493,0.7894548177719116
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,4.0,2003,4084,8168,20.33551788330078,0.15918713808059692,0.8111329674720764
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2001,4084,8168,20.53664779663086,0.1507599949836731,0.7839342951774597
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2002,4084,8168,20.57985496520996,0.1510315090417862,0.8063899278640747
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,7.0,2003,4084,8168,20.507993698120117,0.1532314121723175,0.8167225122451782
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2001,4084,8168,20.69219970703125,0.1448630690574646,0.7947717308998108
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2002,4084,8168,20.735393524169922,0.1438782513141632,0.8144159913063049
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,13.0,2003,4084,8168,20.66981315612793,0.14637258648872375,0.819329023361206
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2001,4084,8168,20.740901947021484,0.1437487155199051,0.804502010345459
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2002,4084,8168,20.76177406311035,0.14308732748031616,0.8138461112976074
m8_plus_latent_512_fold_N4084,77,n04252077/ILSVRC2012_val_00012989_n04252077,19.0,2003,4084,8168,20.72334098815918,0.1435789316892624,0.8166497349739075
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2001,4084,8168,18.30652618408203,0.2146061360836029,0.8948092460632324
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2002,4084,8168,18.412601470947266,0.21076539158821106,0.9062851667404175
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,1.0,2003,4084,8168,18.89173698425293,0.2237183004617691,0.8705358505249023
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2001,4084,8168,19.10123062133789,0.2049189954996109,0.9361121654510498
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2002,4084,8168,18.821449279785156,0.19715645909309387,0.9357852935791016
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,4.0,2003,4084,8168,19.18120002746582,0.2001723200082779,0.923775315284729
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2001,4084,8168,19.271984100341797,0.19307434558868408,0.9337013959884644
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2002,4084,8168,19.060178756713867,0.1916871964931488,0.9352936148643494
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,7.0,2003,4084,8168,19.296411514282227,0.19215792417526245,0.9285928010940552
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2001,4084,8168,19.448320388793945,0.18179276585578918,0.9334508180618286
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2002,4084,8168,19.32826042175293,0.184896782040596,0.9298288226127625
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,13.0,2003,4084,8168,19.441476821899414,0.18428775668144226,0.9270824193954468
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2001,4084,8168,19.491483688354492,0.17873986065387726,0.9323868155479431
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2002,4084,8168,19.431095123291016,0.1806236058473587,0.9307485818862915
m8_plus_latent_512_fold_N4084,78,n04310018/ILSVRC2012_val_00003156_n04310018,19.0,2003,4084,8168,19.490144729614258,0.1803622543811798,0.929357647895813
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2001,4084,8168,18.823423385620117,0.14885200560092926,0.8113448023796082
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2002,4084,8168,18.081520080566406,0.14206616580486298,0.8087073564529419
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,1.0,2003,4084,8168,20.64384651184082,0.11240478605031967,0.8895409107208252
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2001,4084,8168,21.431398391723633,0.08426542580127716,0.8548529148101807
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2002,4084,8168,20.835935592651367,0.08660732209682465,0.8425321578979492
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,4.0,2003,4084,8168,21.53937339782715,0.08912064135074615,0.894262433052063
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2001,4084,8168,21.924480438232422,0.07756191492080688,0.8603434562683105
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2002,4084,8168,21.496009826660156,0.07886364310979843,0.8484107255935669
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,7.0,2003,4084,8168,21.899463653564453,0.08283856511116028,0.8985782861709595
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2001,4084,8168,22.471538543701172,0.07263927161693573,0.878957986831665
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2002,4084,8168,22.2104434967041,0.07357867062091827,0.8533385992050171
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,13.0,2003,4084,8168,22.42015838623047,0.07469961047172546,0.8995978832244873
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2001,4084,8168,22.657428741455078,0.0703645572066307,0.8812947273254395
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2002,4084,8168,22.509706497192383,0.07137460261583328,0.869615912437439
m8_plus_latent_512_fold_N4084,79,n04328186/ILSVRC2012_val_00014795_n04328186,19.0,2003,4084,8168,22.619945526123047,0.07110895961523056,0.8924685716629028
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2001,4084,8168,18.82577133178711,0.23810409009456635,0.777248740196228
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2002,4084,8168,18.776634216308594,0.23818770051002502,0.8706727027893066
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,1.0,2003,4084,8168,18.83674430847168,0.24332690238952637,0.8527175784111023
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2001,4084,8168,19.716476440429688,0.19703765213489532,0.8688371181488037
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2002,4084,8168,19.65951919555664,0.19763347506523132,0.8717719912528992
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,4.0,2003,4084,8168,19.653715133666992,0.20201723277568817,0.8831183910369873
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2001,4084,8168,19.87514305114746,0.18794895708560944,0.8688870668411255
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2002,4084,8168,19.826820373535156,0.19217979907989502,0.8715269565582275
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,7.0,2003,4084,8168,19.834396362304688,0.19287586212158203,0.883451521396637
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2001,4084,8168,20.032283782958984,0.1833542436361313,0.8722504377365112
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2002,4084,8168,20.000186920166016,0.1858956515789032,0.8746711611747742
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,13.0,2003,4084,8168,19.996877670288086,0.18420560657978058,0.8836082816123962
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2001,4084,8168,20.0704402923584,0.18151918053627014,0.87305748462677
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2002,4084,8168,20.051921844482422,0.18308134377002716,0.8772048950195312
m8_plus_latent_512_fold_N4084,80,n04346328/ILSVRC2012_val_00003305_n04346328,19.0,2003,4084,8168,20.048009872436523,0.1815302073955536,0.8846830129623413
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2001,4084,8168,19.24199676513672,0.20297236740589142,0.8012950420379639
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2002,4084,8168,18.551490783691406,0.22834230959415436,0.8117645978927612
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,1.0,2003,4084,8168,20.94768524169922,0.1821872889995575,0.8570122122764587
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2001,4084,8168,21.606945037841797,0.15996700525283813,0.8599929213523865
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2002,4084,8168,21.100004196166992,0.16609716415405273,0.8283059597015381
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,4.0,2003,4084,8168,21.517433166503906,0.16177281737327576,0.8768491148948669
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2001,4084,8168,21.849689483642578,0.15389126539230347,0.8745659589767456
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2002,4084,8168,21.389848709106445,0.15963701903820038,0.8375794887542725
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,7.0,2003,4084,8168,21.779674530029297,0.15606284141540527,0.8787370324134827
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2001,4084,8168,22.064842224121094,0.15100280940532684,0.8763338327407837
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2002,4084,8168,21.78961181640625,0.15322044491767883,0.851065993309021
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,13.0,2003,4084,8168,22.010822296142578,0.1516084223985672,0.8661100268363953
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2001,4084,8168,22.09261703491211,0.1499250829219818,0.8726769089698792
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2002,4084,8168,21.952449798583984,0.1508227437734604,0.8585741519927979
m8_plus_latent_512_fold_N4084,81,n04357314/ILSVRC2012_val_00009430_n04357314,19.0,2003,4084,8168,22.05864143371582,0.15006214380264282,0.867736279964447
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2001,4084,8168,19.35841178894043,0.21591947972774506,0.7545641660690308
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2002,4084,8168,19.028972625732422,0.21723642945289612,0.8324251770973206
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,1.0,2003,4084,8168,18.2742919921875,0.22741055488586426,0.7822510600090027
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2001,4084,8168,19.760059356689453,0.19255118072032928,0.7696245908737183
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2002,4084,8168,19.79631805419922,0.1798180639743805,0.770376443862915
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,4.0,2003,4084,8168,19.802515029907227,0.18194615840911865,0.8016218543052673
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2001,4084,8168,19.887861251831055,0.1888408064842224,0.7680960893630981
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2002,4084,8168,19.91990852355957,0.17709645628929138,0.7780575156211853
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,7.0,2003,4084,8168,19.91913604736328,0.17933796346187592,0.8116229772567749
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2001,4084,8168,20.026771545410156,0.1807563751935959,0.7734347581863403
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2002,4084,8168,20.043502807617188,0.17541395127773285,0.774263858795166
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,13.0,2003,4084,8168,20.042991638183594,0.17646609246730804,0.8000051975250244
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2001,4084,8168,20.0757999420166,0.1782093346118927,0.7715873718261719
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2002,4084,8168,20.083887100219727,0.17573228478431702,0.7712366580963135
m8_plus_latent_512_fold_N4084,82,n04371774/ILSVRC2012_val_00030870_n04371774,19.0,2003,4084,8168,20.086030960083008,0.17613792419433594,0.7846388816833496
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2001,4084,8168,20.44211196899414,0.21495482325553894,0.8842454552650452
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2002,4084,8168,20.94717788696289,0.2074856162071228,0.8476698994636536
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,1.0,2003,4084,8168,21.406089782714844,0.19143080711364746,0.8641226291656494
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2001,4084,8168,22.101049423217773,0.15858235955238342,0.8540875911712646
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2002,4084,8168,22.11886215209961,0.15710853040218353,0.8741683959960938
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,4.0,2003,4084,8168,22.05379867553711,0.1625116616487503,0.8702322244644165
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2001,4084,8168,22.28327178955078,0.15600648522377014,0.8610433340072632
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2002,4084,8168,22.328773498535156,0.15540136396884918,0.8725583553314209
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,7.0,2003,4084,8168,22.270801544189453,0.16040056943893433,0.873824417591095
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2001,4084,8168,22.50832748413086,0.15237624943256378,0.8692205548286438
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2002,4084,8168,22.560436248779297,0.1522439420223236,0.8766123056411743
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,13.0,2003,4084,8168,22.523704528808594,0.15455129742622375,0.8779928684234619
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2001,4084,8168,22.60382652282715,0.15054640173912048,0.8741355538368225
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2002,4084,8168,22.64071273803711,0.15093182027339935,0.877648115158081
m8_plus_latent_512_fold_N4084,83,n04392985/ILSVRC2012_val_00029362_n04392985,19.0,2003,4084,8168,22.624134063720703,0.15203110873699188,0.8802602887153625
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2001,4084,8168,21.01020622253418,0.1943693608045578,0.6783073544502258
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2002,4084,8168,21.542089462280273,0.19200915098190308,0.8104010224342346
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,1.0,2003,4084,8168,21.082870483398438,0.21349701285362244,0.7852886915206909
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2001,4084,8168,21.803300857543945,0.18312592804431915,0.8504995107650757
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2002,4084,8168,21.933578491210938,0.18692445755004883,0.823968768119812
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,4.0,2003,4084,8168,21.882732391357422,0.17782612144947052,0.798679769039154
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2001,4084,8168,21.96571159362793,0.17797231674194336,0.8393567800521851
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2002,4084,8168,22.076923370361328,0.1832890659570694,0.8324105143547058
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,7.0,2003,4084,8168,22.015592575073242,0.17551973462104797,0.7817457914352417
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2001,4084,8168,22.121763229370117,0.17370960116386414,0.8282500505447388
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2002,4084,8168,22.20342445373535,0.17596367001533508,0.8358901739120483
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,13.0,2003,4084,8168,22.188323974609375,0.17380914092063904,0.8058173060417175
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2001,4084,8168,22.187602996826172,0.17308185994625092,0.8264670372009277
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2002,4084,8168,22.229999542236328,0.172172412276268,0.827434241771698
m8_plus_latent_512_fold_N4084,84,n04456115/ILSVRC2012_val_00002331_n04456115,19.0,2003,4084,8168,22.2283935546875,0.1716754287481308,0.813714861869812
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2001,4084,8168,20.032833099365234,0.16410139203071594,0.891906201839447
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2002,4084,8168,19.6632137298584,0.17780858278274536,0.8738460540771484
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,1.0,2003,4084,8168,18.80299186706543,0.20558899641036987,0.8394283056259155
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2001,4084,8168,20.7645263671875,0.13517363369464874,0.931871771812439
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2002,4084,8168,21.0325984954834,0.12717993557453156,0.9329329133033752
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,4.0,2003,4084,8168,20.748435974121094,0.13377615809440613,0.9414858818054199
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2001,4084,8168,21.020191192626953,0.12984062731266022,0.9389879107475281
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2002,4084,8168,21.265457153320312,0.12288057804107666,0.9350343346595764
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,7.0,2003,4084,8168,21.0561580657959,0.1275123506784439,0.9421563148498535
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2001,4084,8168,21.37018394470215,0.12227635085582733,0.9464478492736816
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2002,4084,8168,21.496313095092773,0.11825324594974518,0.9446086883544922
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,13.0,2003,4084,8168,21.408233642578125,0.1184590607881546,0.943568229675293
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2001,4084,8168,21.493379592895508,0.11862513422966003,0.9459477663040161
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2002,4084,8168,21.55716896057129,0.11678612232208252,0.9446463584899902
m8_plus_latent_512_fold_N4084,85,n04485082/ILSVRC2012_val_00000955_n04485082,19.0,2003,4084,8168,21.517839431762695,0.11632475256919861,0.9439685344696045
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2001,4084,8168,22.979225158691406,0.12185002118349075,0.9669783711433411
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2002,4084,8168,23.197147369384766,0.12078750133514404,0.965305745601654
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,1.0,2003,4084,8168,21.274497985839844,0.123148113489151,0.9586392641067505
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2001,4084,8168,23.417339324951172,0.10566726326942444,0.9746689796447754
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2002,4084,8168,23.39456558227539,0.10915893316268921,0.9745174050331116
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,4.0,2003,4084,8168,23.245325088500977,0.10371097177267075,0.9717154502868652
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2001,4084,8168,23.666799545288086,0.09961454570293427,0.9769964814186096
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2002,4084,8168,23.6306095123291,0.1045207753777504,0.9762430191040039
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,7.0,2003,4084,8168,23.579500198364258,0.09910829365253448,0.9747521877288818
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2001,4084,8168,23.973678588867188,0.09354545176029205,0.9783024787902832
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2002,4084,8168,23.9384822845459,0.09801551699638367,0.9771674871444702
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,13.0,2003,4084,8168,23.967124938964844,0.09366287291049957,0.977340579032898
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2001,4084,8168,24.102230072021484,0.09213043004274368,0.9780726432800293
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2002,4084,8168,24.0767822265625,0.09470480680465698,0.9771429896354675
m8_plus_latent_512_fold_N4084,86,n04515003/ILSVRC2012_val_00002400_n04515003,19.0,2003,4084,8168,24.116003036499023,0.09167242050170898,0.9778628945350647
m8_plus_latent_512_fold_N4084,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2001,4084,8168,20.218494415283203,0.1474829614162445,0.9243946671485901
m8_plus_latent_512_fold_N4084,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2002,4084,8168,20.902841567993164,0.13993869721889496,0.9434336423873901
m8_plus_latent_512_fold_N4084,87,n04540053/ILSVRC2012_val_00007665_n04540053,1.0,2003,4084,8168,21.106365203857422,0.13294319808483124,0.9406100511550903
