method,source_index,snr_db,seed_keys,psnr_db,lpips_alex,dino_cosine
PCA_source,2,7.0,"2001,2002,2003",17.600098927815754,0.25656798481941223,0.8853557109832764
PCA_source,2,13.0,"2001,2002,2003",17.727386474609375,0.25273584326108295,0.8873424331347147
PCA_source,2,19.0,"2001,2002,2003",17.770544052124023,0.2519720196723938,0.8868983189264933
PCA_source,3,1.0,"2001,2002,2003",14.665280024210611,0.299422691265742,0.5397968391577402
PCA_source,3,4.0,"2001,2002,2003",16.546301523844402,0.18586784104506174,0.8777131040891012
PCA_source,3,7.0,"2001,2002,2003",16.746871948242188,0.18264643351236978,0.8820619384447733
PCA_source,3,13.0,"2001,2002,2003",16.947519938151043,0.18024723728497824,0.8898205161094666
PCA_source,3,19.0,"2001,2002,2003",17.006065368652344,0.17998112738132477,0.8946633338928223
PCA_source,4,1.0,"2001,2002,2003",17.538096745808918,0.26439207295576733,0.8248268365859985
PCA_source,4,4.0,"2001,2002,2003",18.76109568277995,0.18477550148963928,0.889204720656077
PCA_source,4,7.0,"2001,2002,2003",18.91666030883789,0.18163105845451355,0.88762899239858
PCA_source,4,13.0,"2001,2002,2003",19.063650767008465,0.1769914577404658,0.885307232538859
PCA_source,4,19.0,"2001,2002,2003",19.10422134399414,0.17467272281646729,0.8859802484512329
PCA_source,5,1.0,"2001,2002,2003",21.83580144246419,0.24319143096605936,0.6086734334627787
PCA_source,5,4.0,"2001,2002,2003",24.171379725138348,0.1369574616352717,0.8679655989011129
PCA_source,5,7.0,"2001,2002,2003",24.260246912638348,0.13528342048327127,0.8725747466087341
PCA_source,5,13.0,"2001,2002,2003",24.34437433878581,0.13227403163909912,0.878878096739451
PCA_source,5,19.0,"2001,2002,2003",24.36505190531413,0.13142599165439606,0.8806765079498291
PCA_source,6,1.0,"2001,2002,2003",20.999362309773762,0.2745998700459798,0.885346790154775
PCA_source,6,4.0,"2001,2002,2003",23.421536127726238,0.1789349466562271,0.9082229733467102
PCA_source,6,7.0,"2001,2002,2003",23.519344329833984,0.1767211059729258,0.9091016252835592
PCA_source,6,13.0,"2001,2002,2003",23.616451263427734,0.17234565814336142,0.9071995615959167
PCA_source,6,19.0,"2001,2002,2003",23.64507293701172,0.16983290016651154,0.9046954313913981
PCA_source,7,1.0,"2001,2002,2003",15.137388229370117,0.2880713442961375,0.5550213704506556
PCA_source,7,4.0,"2001,2002,2003",15.99634869893392,0.2220726509888967,0.8261615832646688
PCA_source,7,7.0,"2001,2002,2003",16.112070083618164,0.21761799355347952,0.8390914599100748
PCA_source,7,13.0,"2001,2002,2003",16.235159556070965,0.21307618916034698,0.8583843111991882
PCA_source,7,19.0,"2001,2002,2003",16.273483912150066,0.21101233859856924,0.863293468952179
PCA_source,8,1.0,"2001,2002,2003",13.991527239481607,0.325276975830396,0.7286837498346964
PCA_source,8,4.0,"2001,2002,2003",16.67739741007487,0.18461844325065613,0.9343928496042887
PCA_source,8,7.0,"2001,2002,2003",16.890565236409504,0.1781314561764399,0.9373462001482645
PCA_source,8,13.0,"2001,2002,2003",17.039682388305664,0.1719262401262919,0.9394253691037496
PCA_source,8,19.0,"2001,2002,2003",17.074622472127277,0.1690719574689865,0.9390468796094259
PCA_source,9,1.0,"2001,2002,2003",16.419930458068848,0.2408691147963206,0.8556755582491556
PCA_source,9,4.0,"2001,2002,2003",17.470802307128906,0.18182328840096793,0.9106864333152771
PCA_source,9,7.0,"2001,2002,2003",17.634108861287434,0.17636439700921377,0.9135518471399943
PCA_source,9,13.0,"2001,2002,2003",17.777287165323894,0.16900447010993958,0.9200215737024943
PCA_source,9,19.0,"2001,2002,2003",17.819325764973957,0.16640090445677438,0.9211255510648092
PCA_source,10,1.0,"2001,2002,2003",16.70634174346924,0.24468743801116943,0.9219168225924174
PCA_source,10,4.0,"2001,2002,2003",19.207181294759113,0.14248009522755942,0.9577268958091736
PCA_source,10,7.0,"2001,2002,2003",19.343822479248047,0.1394485036532084,0.9571719169616699
PCA_source,10,13.0,"2001,2002,2003",19.509232838948567,0.13595761358737946,0.9572233557701111
PCA_source,10,19.0,"2001,2002,2003",19.593679428100586,0.13493213057518005,0.9577437440554301
PCA_source,11,1.0,"2001,2002,2003",14.831462542215982,0.3605571488539378,0.3992365101973216
PCA_source,11,4.0,"2001,2002,2003",19.255931854248047,0.16520841916402182,0.8632149696350098
PCA_source,11,7.0,"2001,2002,2003",19.390492757161457,0.1608016093571981,0.8660764495531718
PCA_source,11,13.0,"2001,2002,2003",19.51472282409668,0.1572721004486084,0.8663044373194376
PCA_source,11,19.0,"2001,2002,2003",19.54631741841634,0.15613882740338644,0.8664387663205465
PCA_source,12,1.0,"2001,2002,2003",17.896315574645996,0.3097146550814311,0.7948591311772665
PCA_source,12,4.0,"2001,2002,2003",21.775267283121746,0.20275283853212991,0.9350261688232422
PCA_source,12,7.0,"2001,2002,2003",21.981246948242188,0.19773617386817932,0.9399568239847819
PCA_source,12,13.0,"2001,2002,2003",22.202383041381836,0.19241699079672495,0.9453614751497904
PCA_source,12,19.0,"2001,2002,2003",22.276235580444336,0.18973487615585327,0.9466164509455363
PCA_source,13,1.0,"2001,2002,2003",16.196407318115234,0.3060189088185628,0.7106386919816335
PCA_source,13,4.0,"2001,2002,2003",19.996387481689453,0.18178425232569376,0.9213297764460245
PCA_source,13,7.0,"2001,2002,2003",20.284576416015625,0.17251358926296234,0.9280593991279602
PCA_source,13,13.0,"2001,2002,2003",20.561861673990887,0.16348912318547568,0.9338804483413696
PCA_source,13,19.0,"2001,2002,2003",20.64624786376953,0.15958921114603677,0.9349742531776428
PCA_source,14,1.0,"2001,2002,2003",15.801417032877604,0.20647162199020386,0.7744615077972412
PCA_source,14,4.0,"2001,2002,2003",18.061431884765625,0.10592582325140636,0.8973861336708069
PCA_source,14,7.0,"2001,2002,2003",18.286195119222004,0.1022300918896993,0.8969403902689616
PCA_source,14,13.0,"2001,2002,2003",18.50634511311849,0.09900672485431035,0.8998008171717325
PCA_source,14,19.0,"2001,2002,2003",18.56631024678548,0.09799141685167949,0.8992878198623657
PCA_source,15,1.0,"2001,2002,2003",23.544663111368816,0.1846704532702764,0.9142593344052633
PCA_source,15,4.0,"2001,2002,2003",26.122257868448894,0.12226733813683192,0.9335821866989136
PCA_source,15,7.0,"2001,2002,2003",26.381937662760418,0.11642435441414516,0.9344219366709391
PCA_source,15,13.0,"2001,2002,2003",26.624841690063477,0.11167759448289871,0.9340653022130331
PCA_source,15,19.0,"2001,2002,2003",26.690502166748047,0.11052988469600677,0.9330104192097982
PCA_source,16,1.0,"2001,2002,2003",16.74858283996582,0.2256074200073878,0.9084070920944214
PCA_source,16,4.0,"2001,2002,2003",20.127843221028645,0.14367984731992087,0.9486151138941447
PCA_source,16,7.0,"2001,2002,2003",20.338659286499023,0.13822450240453085,0.9504673878351847
PCA_source,16,13.0,"2001,2002,2003",20.55679448445638,0.13346568246682486,0.9525208870569865
PCA_source,16,19.0,"2001,2002,2003",20.625939687093098,0.13231049478054047,0.953596830368042
PCA_source,17,1.0,"2001,2002,2003",13.762936274210611,0.2772746483484904,0.754847506682078
PCA_source,17,4.0,"2001,2002,2003",16.716991424560547,0.16070847709973654,0.9085033138593038
PCA_source,17,7.0,"2001,2002,2003",16.876189549763996,0.1557625581820806,0.9128862023353577
PCA_source,17,13.0,"2001,2002,2003",17.04265022277832,0.15139090518156686,0.9154338041941324
PCA_source,17,19.0,"2001,2002,2003",17.095651626586914,0.15027481814225516,0.9122722943623861
PCA_source,18,1.0,"2001,2002,2003",19.9589106241862,0.2233392596244812,0.8425229986508688
PCA_source,18,4.0,"2001,2002,2003",22.596003850301106,0.1335130681594213,0.9193181395530701
PCA_source,18,7.0,"2001,2002,2003",22.826086680094402,0.12719983359177908,0.9242956240971884
PCA_source,18,13.0,"2001,2002,2003",23.014794667561848,0.12282272428274155,0.9288492997487386
PCA_source,18,19.0,"2001,2002,2003",23.07135836283366,0.12140879034996033,0.9319223364194235
PCA_source,19,1.0,"2001,2002,2003",17.019258499145508,0.200616717338562,0.8262448310852051
PCA_source,19,4.0,"2001,2002,2003",23.618384043375652,0.09702836473782857,0.946024219195048
PCA_source,19,7.0,"2001,2002,2003",23.888538996378582,0.09504332393407822,0.946496844291687
PCA_source,19,13.0,"2001,2002,2003",24.15320587158203,0.09207840760548909,0.9454779624938965
PCA_source,19,19.0,"2001,2002,2003",24.227710088094074,0.09081691006819408,0.945214033126831
PCA_source,20,1.0,"2001,2002,2003",20.079830169677734,0.1281105950474739,0.8732046484947205
PCA_source,20,4.0,"2001,2002,2003",25.095043182373047,0.06835927069187164,0.9416009386380514
PCA_source,20,7.0,"2001,2002,2003",25.323357264200848,0.06635098159313202,0.9443744421005249
PCA_source,20,13.0,"2001,2002,2003",25.578304290771484,0.0642804428935051,0.9476973613103231
PCA_source,20,19.0,"2001,2002,2003",25.6627197265625,0.06357833494742711,0.949486513932546
PCA_source,21,1.0,"2001,2002,2003",16.866480509440105,0.2598523845275243,0.8038862943649292
PCA_source,21,4.0,"2001,2002,2003",19.212958653767902,0.18757557372252145,0.9160017967224121
PCA_source,21,7.0,"2001,2002,2003",19.41769790649414,0.1831321914990743,0.9188746213912964
PCA_source,21,13.0,"2001,2002,2003",19.6181697845459,0.17860333621501923,0.91987677415212
PCA_source,21,19.0,"2001,2002,2003",19.67716344197591,0.17778268456459045,0.9187482992808024
PCA_source,22,1.0,"2001,2002,2003",14.813329060872396,0.28071315089861554,0.823595404624939
PCA_source,22,4.0,"2001,2002,2003",20.244679768880207,0.12976587812105814,0.9614939292271932
PCA_source,22,7.0,"2001,2002,2003",20.623148600260418,0.12214637796084087,0.9642796516418457
PCA_source,22,13.0,"2001,2002,2003",21.09864616394043,0.1109689250588417,0.966434895992279
PCA_source,22,19.0,"2001,2002,2003",21.21038246154785,0.10877107332150142,0.9654194911321005
PCA_source,23,1.0,"2001,2002,2003",23.647306442260742,0.18256876866022745,0.8912173310915629
PCA_source,23,4.0,"2001,2002,2003",25.580130259195965,0.1489421228567759,0.9366652965545654
PCA_source,23,7.0,"2001,2002,2003",25.706837972005207,0.14639159043629965,0.9370832045873007
PCA_source,23,13.0,"2001,2002,2003",25.834017435709637,0.1432182490825653,0.9368861118952433
PCA_source,23,19.0,"2001,2002,2003",25.872027079264324,0.14212998251120249,0.9361264904340109
PCA_source,24,1.0,"2001,2002,2003",13.290622393290201,0.31156537930170697,0.731709897518158
PCA_source,24,4.0,"2001,2002,2003",19.572486877441406,0.16234920918941498,0.882911205291748
PCA_source,24,7.0,"2001,2002,2003",19.94304656982422,0.1545727401971817,0.8899285197257996
PCA_source,24,13.0,"2001,2002,2003",20.318186442057293,0.14616930981477103,0.8957566420237223
PCA_source,24,19.0,"2001,2002,2003",20.45450719197591,0.14282919963200888,0.9009803334871928
PCA_source,25,1.0,"2001,2002,2003",18.364477157592773,0.24456441402435303,0.6886735161145529
PCA_source,25,4.0,"2001,2002,2003",20.35490353902181,0.15989412367343903,0.8267782727877299
PCA_source,25,7.0,"2001,2002,2003",20.53328577677409,0.15547538300355276,0.8283603191375732
PCA_source,25,13.0,"2001,2002,2003",20.740020751953125,0.1504915157953898,0.8264322876930237
PCA_source,25,19.0,"2001,2002,2003",20.79482905069987,0.14903401335080466,0.8272229234377543
PCA_source,26,1.0,"2001,2002,2003",15.223027229309082,0.3278768261273702,0.8488846023877462
PCA_source,26,4.0,"2001,2002,2003",17.249972025553387,0.20883739491303763,0.9025746782620748
PCA_source,26,7.0,"2001,2002,2003",17.384816487630207,0.20581516126791635,0.9039547840754191
PCA_source,26,13.0,"2001,2002,2003",17.526641209920246,0.20107612510522208,0.903147021929423
PCA_source,26,19.0,"2001,2002,2003",17.574519475301106,0.1981304536263148,0.902283767859141
PCA_source,27,1.0,"2001,2002,2003",21.036208470662434,0.208427165945371,0.7893843054771423
PCA_source,27,4.0,"2001,2002,2003",24.237234115600586,0.11498489479223888,0.8893962303797404
PCA_source,27,7.0,"2001,2002,2003",24.359182993570965,0.11214449256658554,0.8898529807726542
PCA_source,27,13.0,"2001,2002,2003",24.46902084350586,0.10912064214547475,0.887520988782247
PCA_source,27,19.0,"2001,2002,2003",24.496501922607422,0.1081019937992096,0.8857118089993795
PCA_source,28,1.0,"2001,2002,2003",17.04458236694336,0.2763338436683019,0.6425838271776835
PCA_source,28,4.0,"2001,2002,2003",21.093077341715496,0.13437033196290335,0.8740425705909729
PCA_source,28,7.0,"2001,2002,2003",21.21393648783366,0.13108202318350473,0.8855380614598592
PCA_source,28,13.0,"2001,2002,2003",21.333362579345703,0.12697896858056387,0.8945895632108053
PCA_source,28,19.0,"2001,2002,2003",21.369349161783855,0.12546799580256143,0.8955822587013245
PCA_source,29,1.0,"2001,2002,2003",18.77196153004964,0.24248082439104715,0.7248837351799011
PCA_source,29,4.0,"2001,2002,2003",21.670766830444336,0.14277331034342447,0.8220326900482178
PCA_source,29,7.0,"2001,2002,2003",21.8650639851888,0.13927463193734488,0.8271290262540182
PCA_source,29,13.0,"2001,2002,2003",22.06060282389323,0.1369162251551946,0.8371425072352091
PCA_source,29,19.0,"2001,2002,2003",22.12425486246745,0.1358106036980947,0.8435801863670349
PCA_source,30,1.0,"2001,2002,2003",24.506846110026043,0.20734364291032156,0.8509895006815592
PCA_source,30,4.0,"2001,2002,2003",29.379290262858074,0.09236317376295726,0.9276454647382101
PCA_source,30,7.0,"2001,2002,2003",29.532591501871746,0.09043428550163905,0.933560311794281
PCA_source,30,13.0,"2001,2002,2003",29.677640279134113,0.08876549700895946,0.9369481205940247
PCA_source,30,19.0,"2001,2002,2003",29.715517044067383,0.08873534202575684,0.9376727143923441
PCA_source,31,1.0,"2001,2002,2003",15.662984848022461,0.2244970202445984,0.8369109233220419
PCA_source,31,4.0,"2001,2002,2003",16.4666322072347,0.19660762945810953,0.8895504673322042
PCA_source,31,7.0,"2001,2002,2003",16.582000732421875,0.19138599435488382,0.8919086853663126
PCA_source,31,13.0,"2001,2002,2003",16.701980590820312,0.18626182774702707,0.8902008732159933
PCA_source,31,19.0,"2001,2002,2003",16.737559000651043,0.1846494177977244,0.8845568299293518
PCA_source,32,1.0,"2001,2002,2003",19.049419403076172,0.20733194053173065,0.9050191442171732
PCA_source,32,4.0,"2001,2002,2003",20.371559143066406,0.1682375818490982,0.9408458471298218
PCA_source,32,7.0,"2001,2002,2003",20.645972569783527,0.16617473463217416,0.942882219950358
PCA_source,32,13.0,"2001,2002,2003",20.98125394185384,0.16453485687573752,0.94321076075236
PCA_source,32,19.0,"2001,2002,2003",21.070775985717773,0.16461975375811258,0.9423419634501139
PCA_source,33,1.0,"2001,2002,2003",18.50975290934245,0.225504199663798,0.7875271836916605
PCA_source,33,4.0,"2001,2002,2003",20.377979278564453,0.16305051247278848,0.886124869187673
PCA_source,33,7.0,"2001,2002,2003",20.537736256917317,0.1605068494876226,0.8836827476819357
PCA_source,33,13.0,"2001,2002,2003",20.708890279134113,0.15810330708821616,0.886874794960022
PCA_source,33,19.0,"2001,2002,2003",20.762427012125652,0.15689902504285178,0.895288368066152
PCA_source,34,1.0,"2001,2002,2003",17.932986895243328,0.2303516020377477,0.8042872150739034
PCA_source,34,4.0,"2001,2002,2003",22.96386782328288,0.1118305151661237,0.884533147017161
PCA_source,34,7.0,"2001,2002,2003",23.124120076497395,0.10794151326020558,0.8903884887695312
PCA_source,34,13.0,"2001,2002,2003",23.290778477986652,0.10500214000542958,0.8947945435841879
PCA_source,34,19.0,"2001,2002,2003",23.344794591267902,0.10446900874376297,0.896090050538381
PCA_source,35,1.0,"2001,2002,2003",15.409829139709473,0.3180570105711619,0.7571415901184082
PCA_source,35,4.0,"2001,2002,2003",16.72281328837077,0.22713064650694528,0.9070478081703186
PCA_source,35,7.0,"2001,2002,2003",16.83896255493164,0.2211556782325109,0.9117128054300944
PCA_source,35,13.0,"2001,2002,2003",16.95986811319987,0.21670802434285483,0.9139262239138285
PCA_source,35,19.0,"2001,2002,2003",16.997854868570965,0.21586070458094278,0.9152103861172994
PCA_source,36,1.0,"2001,2002,2003",20.041167577107746,0.19315297404925028,0.796679675579071
PCA_source,36,4.0,"2001,2002,2003",23.853605270385742,0.11347281684478124,0.9016224145889282
PCA_source,36,7.0,"2001,2002,2003",24.14013671875,0.11039383461078008,0.9043758312861124
PCA_source,36,13.0,"2001,2002,2003",24.420916239420574,0.10683796803156535,0.9023967583974203
PCA_source,36,19.0,"2001,2002,2003",24.49444325764974,0.10548105090856552,0.9019461075464884
PCA_source,37,1.0,"2001,2002,2003",18.852427800496418,0.22065513829390207,0.858590841293335
PCA_source,37,4.0,"2001,2002,2003",23.58576202392578,0.12083975474039714,0.9252807895342509
PCA_source,37,7.0,"2001,2002,2003",23.91286786397298,0.11642002314329147,0.9301337401072184
PCA_source,37,13.0,"2001,2002,2003",24.20571454366048,0.11184833447138469,0.9335358142852783
PCA_source,37,19.0,"2001,2002,2003",24.29817263285319,0.1109320546189944,0.9344364603360494
PCA_source,38,1.0,"2001,2002,2003",17.3920472462972,0.29229770600795746,0.8647072116533915
PCA_source,38,4.0,"2001,2002,2003",21.457486470540363,0.13766375184059143,0.9474873940149943
PCA_source,38,7.0,"2001,2002,2003",21.712666193644207,0.12984196841716766,0.9499057133992513
PCA_source,38,13.0,"2001,2002,2003",21.969889322916668,0.12339914093414943,0.9535080591837565
PCA_source,38,19.0,"2001,2002,2003",22.05210558573405,0.12191273520390193,0.95364377895991
PCA_source,39,1.0,"2001,2002,2003",14.951001485188803,0.30962786078453064,0.6569991509119669
PCA_source,39,4.0,"2001,2002,2003",18.860153198242188,0.1608364830414454,0.8132423162460327
PCA_source,39,7.0,"2001,2002,2003",19.022305806477863,0.155401478211085,0.8173352281252543
PCA_source,39,13.0,"2001,2002,2003",19.197494506835938,0.14952256778875986,0.8281882603963217
PCA_source,39,19.0,"2001,2002,2003",19.258094151814777,0.14793340861797333,0.8316417137781779
PCA_source,40,1.0,"2001,2002,2003",14.943887074788412,0.32876084248224896,0.750315268834432
PCA_source,40,4.0,"2001,2002,2003",21.556249618530273,0.16038000583648682,0.9430409073829651
PCA_source,40,7.0,"2001,2002,2003",21.75050226847331,0.15532409151395163,0.9452000260353088
PCA_source,40,13.0,"2001,2002,2003",21.95074208577474,0.15035746494928995,0.9482207298278809
PCA_source,40,19.0,"2001,2002,2003",22.011046091715496,0.14912326137224832,0.9490567843119303
PCA_source,41,1.0,"2001,2002,2003",19.438412348429363,0.19489413996537527,0.8273836970329285
PCA_source,41,4.0,"2001,2002,2003",23.199846267700195,0.10227909187475841,0.9488202333450317
PCA_source,41,7.0,"2001,2002,2003",23.33112144470215,0.10018939276536305,0.9500338832537333
PCA_source,41,13.0,"2001,2002,2003",23.4846986134847,0.09811947494745255,0.9523130059242249
PCA_source,41,19.0,"2001,2002,2003",23.54234568277995,0.09729450941085815,0.9530888199806213
PCA_source,42,1.0,"2001,2002,2003",17.478125890096027,0.23573376735051474,0.8041960795720419
PCA_source,42,4.0,"2001,2002,2003",19.602900822957356,0.15376974642276764,0.9159550666809082
PCA_source,42,7.0,"2001,2002,2003",19.805578867594402,0.14849779506524405,0.9214942256609598
PCA_source,42,13.0,"2001,2002,2003",20.136351267496746,0.138398806254069,0.9375815987586975
PCA_source,42,19.0,"2001,2002,2003",20.249710083007812,0.1338418573141098,0.9410811265309652
PCA_source,43,1.0,"2001,2002,2003",15.237006505330404,0.27049705882867175,0.6401290496190389
PCA_source,43,4.0,"2001,2002,2003",19.240116119384766,0.1562880426645279,0.9132080872853597
PCA_source,43,7.0,"2001,2002,2003",19.393717447916668,0.1522672325372696,0.9184571305910746
PCA_source,43,13.0,"2001,2002,2003",19.568466822306316,0.14819630483786264,0.9216165542602539
PCA_source,43,19.0,"2001,2002,2003",19.634876251220703,0.1467073311408361,0.9214733640352885
PCA_source,44,1.0,"2001,2002,2003",21.67966588338216,0.26707173387209576,0.6665978829065958
PCA_source,44,4.0,"2001,2002,2003",25.5791441599528,0.12423327068487804,0.8386884530385336
PCA_source,44,7.0,"2001,2002,2003",25.753371556599934,0.12107333540916443,0.8489233056704203
PCA_source,44,13.0,"2001,2002,2003",25.946967442830402,0.1165011078119278,0.8539855480194092
PCA_source,44,19.0,"2001,2002,2003",26.023921330769856,0.11532678455114365,0.8516958355903625
PCA_source,45,1.0,"2001,2002,2003",19.301942507425945,0.3062181770801544,0.6394229133923849
PCA_source,45,4.0,"2001,2002,2003",22.785403569539387,0.1694811830917994,0.892147958278656
PCA_source,45,7.0,"2001,2002,2003",22.966398239135742,0.1646643728017807,0.8923734625180563
PCA_source,45,13.0,"2001,2002,2003",23.147815704345703,0.15856803953647614,0.8968576987584432
PCA_source,45,19.0,"2001,2002,2003",23.204853057861328,0.15708873669306436,0.897993266582489
PCA_source,46,1.0,"2001,2002,2003",22.101908365885418,0.22301881512006125,0.8012970288594564
PCA_source,46,4.0,"2001,2002,2003",24.798055013020832,0.13756205638249716,0.8802459438641866
PCA_source,46,7.0,"2001,2002,2003",25.052300771077473,0.13368270794550577,0.8787868420282999
PCA_source,46,13.0,"2001,2002,2003",25.29239018758138,0.129962424437205,0.8796370029449463
PCA_source,46,19.0,"2001,2002,2003",25.35738690694173,0.12878564496835074,0.8801116347312927
PCA_source,47,1.0,"2001,2002,2003",19.7124760945638,0.19903861979643503,0.7224157651265463
PCA_source,47,4.0,"2001,2002,2003",21.594298044840496,0.1301321138938268,0.9077411691347758
PCA_source,47,7.0,"2001,2002,2003",21.834304809570312,0.12520727018515268,0.9096148610115051
PCA_source,47,13.0,"2001,2002,2003",22.10482343037923,0.12002342442671458,0.9094889362653097
PCA_source,47,19.0,"2001,2002,2003",22.207928975423176,0.11811722815036774,0.9080794453620911
PCA_source,48,1.0,"2001,2002,2003",15.41069221496582,0.23527753353118896,0.8480232755343119
PCA_source,48,4.0,"2001,2002,2003",19.87147839864095,0.11722445487976074,0.9410110314687093
PCA_source,48,7.0,"2001,2002,2003",20.102711359659832,0.11343047519524892,0.9415794610977173
PCA_source,48,13.0,"2001,2002,2003",20.34745915730794,0.1093437025944392,0.9394255876541138
PCA_source,48,19.0,"2001,2002,2003",20.427485783894856,0.10819096614917119,0.938783864180247
PCA_source,49,1.0,"2001,2002,2003",18.863993962605793,0.21453102926413217,0.7204889456431071
PCA_source,49,4.0,"2001,2002,2003",20.95819918314616,0.13786026338736215,0.8742713332176208
PCA_source,49,7.0,"2001,2002,2003",21.218218485514324,0.13419387737909952,0.8781336943308512
PCA_source,49,13.0,"2001,2002,2003",21.454652786254883,0.1306844304005305,0.8830963969230652
PCA_source,49,19.0,"2001,2002,2003",21.51679865519206,0.12906708319981894,0.8849226633707682
PCA_source,50,1.0,"2001,2002,2003",17.317532857259113,0.19975233574708304,0.782714327176412
PCA_source,50,4.0,"2001,2002,2003",19.64010175069173,0.13823762039343515,0.7711607217788696
PCA_source,50,7.0,"2001,2002,2003",19.96895408630371,0.13114666442076364,0.7849669059117635
PCA_source,50,13.0,"2001,2002,2003",20.32164128621419,0.1244666576385498,0.8030773401260376
PCA_source,50,19.0,"2001,2002,2003",20.438451131184895,0.12258378664652507,0.8076650897661845
PCA_source,51,1.0,"2001,2002,2003",17.385480244954426,0.28226321935653687,0.7943012714385986
PCA_source,51,4.0,"2001,2002,2003",21.391990661621094,0.1635268578926722,0.9271856943766276
PCA_source,51,7.0,"2001,2002,2003",21.575641632080078,0.15761170287926993,0.9329959551493326
PCA_source,51,13.0,"2001,2002,2003",21.765581766764324,0.15241233011086783,0.9402843912442526
PCA_source,51,19.0,"2001,2002,2003",21.823445638020832,0.15084968507289886,0.943327526251475
PCA_source,52,1.0,"2001,2002,2003",16.42154375712077,0.2502102057139079,0.9057894547780355
PCA_source,52,4.0,"2001,2002,2003",18.398223241170246,0.14525114496548971,0.9730908473332723
PCA_source,52,7.0,"2001,2002,2003",18.58744176228841,0.1422077864408493,0.9757516384124756
PCA_source,52,13.0,"2001,2002,2003",18.78135808308919,0.13923906286557516,0.9783957203229269
PCA_source,52,19.0,"2001,2002,2003",18.838412602742512,0.13956370453039804,0.9798572063446045
PCA_source,53,1.0,"2001,2002,2003",16.69389533996582,0.26417159537474316,0.7529752055803934
PCA_source,53,4.0,"2001,2002,2003",19.847323099772137,0.16785461703936258,0.9057716131210327
PCA_source,53,7.0,"2001,2002,2003",20.0490779876709,0.16187329590320587,0.9138036568959554
PCA_source,53,13.0,"2001,2002,2003",20.275222778320312,0.1554307242234548,0.9216643770535787
PCA_source,53,19.0,"2001,2002,2003",20.36027717590332,0.15317370494206747,0.9256738026936849
PCA_source,54,1.0,"2001,2002,2003",14.416004180908203,0.30623434980710346,0.683108369509379
PCA_source,54,4.0,"2001,2002,2003",23.867094039916992,0.0747082531452179,0.9385093251864115
PCA_source,54,7.0,"2001,2002,2003",24.167016983032227,0.07189668466647466,0.9435300429662069
PCA_source,54,13.0,"2001,2002,2003",24.460595448811848,0.06934626400470734,0.9482634663581848
PCA_source,54,19.0,"2001,2002,2003",24.543505986531574,0.06870303303003311,0.9496031800905863
PCA_source,55,1.0,"2001,2002,2003",17.44005012512207,0.22460307677586874,0.873863955338796
PCA_source,55,4.0,"2001,2002,2003",19.77321179707845,0.14364090065161386,0.9202215671539307
PCA_source,55,7.0,"2001,2002,2003",19.99677848815918,0.13729578256607056,0.926104207833608
PCA_source,55,13.0,"2001,2002,2003",20.227786382039387,0.1306694746017456,0.9328701893488566
PCA_source,55,19.0,"2001,2002,2003",20.278382619222004,0.12875061730543771,0.9340808192888895
PCA_source,56,1.0,"2001,2002,2003",21.079906463623047,0.13779068986574808,0.8833133776982626
PCA_source,56,4.0,"2001,2002,2003",28.550666173299152,0.02052031209071477,0.9836663007736206
PCA_source,56,7.0,"2001,2002,2003",28.730950037638348,0.0200453270226717,0.9841859738032023
PCA_source,56,13.0,"2001,2002,2003",28.932832717895508,0.01957956701517105,0.9847149650255839
PCA_source,56,19.0,"2001,2002,2003",29.00465202331543,0.019418080026904743,0.9848259488741556
PCA_source,57,1.0,"2001,2002,2003",19.23330847422282,0.20737298329671225,0.7205337484677633
PCA_source,57,4.0,"2001,2002,2003",28.793753306070965,0.03915170207619667,0.9784424503644308
PCA_source,57,7.0,"2001,2002,2003",28.9381529490153,0.03785876060525576,0.9791997869809469
PCA_source,57,13.0,"2001,2002,2003",29.082854588826496,0.03653512770930926,0.9804782867431641
PCA_source,57,19.0,"2001,2002,2003",29.126020431518555,0.03612959384918213,0.9807403683662415
PCA_source,58,1.0,"2001,2002,2003",10.786088625590006,0.40293853481610614,0.40386220812797546
PCA_source,58,4.0,"2001,2002,2003",26.33452796936035,0.035917382687330246,0.9599402745564779
PCA_source,58,7.0,"2001,2002,2003",26.690895080566406,0.03436568503578504,0.9602027932802836
PCA_source,58,13.0,"2001,2002,2003",27.07155481974284,0.032591755191485085,0.9592540462811788
PCA_source,58,19.0,"2001,2002,2003",27.18140920003255,0.0319758839905262,0.9591744542121887
PCA_source,59,1.0,"2001,2002,2003",12.823293368021647,0.31544749438762665,0.4705897718667984
PCA_source,59,4.0,"2001,2002,2003",23.49120585123698,0.05361754943927129,0.9222633043924967
PCA_source,59,7.0,"2001,2002,2003",23.757939020792644,0.04901890580852827,0.9263868530591329
PCA_source,59,13.0,"2001,2002,2003",24.024120330810547,0.04461009676257769,0.9325025081634521
PCA_source,59,19.0,"2001,2002,2003",24.098360061645508,0.04325798029700915,0.9341344038645426
PCA_source,60,1.0,"2001,2002,2003",14.745139439900717,0.2861063480377197,0.8218634128570557
PCA_source,60,4.0,"2001,2002,2003",16.48192087809245,0.21097186704476675,0.9159263968467712
PCA_source,60,7.0,"2001,2002,2003",16.756025950113933,0.2078289290269216,0.9188129305839539
