population,image_index,image_id,family,budget,mode,renderer,snr_db,seed,raw_payload_bits,actual_payload_bits,header_accepted,body_crc_accepted,accepted_correct,source_complete,psnr_db,lpips,dino_cosine
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,4.0,2001,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,4.0,2001,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,4.0,2002,5088,5088,1,0,0,1,20.357852935791016,0.13495802879333496,0.9342242479324341
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,4.0,2002,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,4.0,2002,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,4.0,2002,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,4.0,2003,5088,5088,1,0,0,1,20.357959747314453,0.12812583148479462,0.9436050653457642
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,4.0,2003,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,4.0,2003,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,4.0,2003,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,19.05249786376953,0.17310956120491028,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,7.0,2001,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,7.0,2001,3060,2588,1,1,1,1,19.05249786376953,0.17310956120491028,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,7.0,2001,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,7.0,2002,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114357233047485
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,7.0,2002,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.9465278387069702
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,7.0,2002,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465855360031128
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,7.0,2003,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,7.0,2003,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,7.0,2003,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,13.0,2001,5088,5088,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,13.0,2001,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,13.0,2001,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,13.0,2001,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,13.0,2002,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,13.0,2002,3060,3060,1,1,1,1,19.05249786376953,0.17310956120491028,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,13.0,2002,5088,5088,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,13.0,2002,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,13.0,2002,3060,2588,1,1,1,1,19.05249786376953,0.17310956120491028,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,13.0,2002,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,13.0,2003,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,13.0,2003,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,13.0,2003,5088,5088,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,13.0,2003,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,13.0,2003,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,13.0,2003,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,19.0,2001,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,19.0,2001,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,19.0,2001,5088,5088,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,19.0,2001,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,19.0,2001,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,19.0,2001,5088,4122,1,1,1,1,20.64118194580078,0.1282361000776291,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,19.0,2002,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,19.0,2002,3060,3060,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,19.0,2002,5088,5088,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,19.0,2002,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,19.0,2002,3060,2588,1,1,1,1,19.05249786376953,0.17310954630374908,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,19.0,2002,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,7,Dc,19.0,2003,1860,1860,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,8,Dc,19.0,2003,3060,3060,1,1,1,1,19.05249786376953,0.17310956120491028,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,raw,4084,9,Dc,19.0,2003,5088,5088,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,7,Dc,19.0,2003,1860,1600,1,1,1,1,17.447769165039062,0.2410472333431244,0.9114358425140381
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,8,Dc,19.0,2003,3060,2588,1,1,1,1,19.05249786376953,0.17310956120491028,0.946527898311615
development,16,n02088094/ILSVRC2012_val_00005507_n02088094,arithmetic,4084,9,Dc,19.0,2003,5088,4122,1,1,1,1,20.64118194580078,0.12823611497879028,0.9465856552124023
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,1.0,2001,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,1.0,2001,3060,3060,1,0,0,1,15.967721939086914,0.18087948858737946,0.8977715373039246
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,1.0,2001,5088,5088,1,0,0,1,9.608181953430176,0.587228000164032,0.056293196976184845
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,1.0,2001,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,1.0,2001,3060,2574,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,1.0,2001,5088,4202,1,0,0,1,10.794326782226562,0.5302919149398804,0.3821951746940613
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,1.0,2002,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,1.0,2002,3060,3060,1,0,0,1,15.909701347351074,0.1947670578956604,0.900022029876709
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,1.0,2002,5088,5088,1,0,0,1,12.03498649597168,0.4621376693248749,0.549449622631073
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,1.0,2002,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,1.0,2002,3060,2574,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,1.0,2002,5088,4202,1,0,0,1,10.220708847045898,0.5922249555587769,0.4780240058898926
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,1.0,2003,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,1.0,2003,3060,3060,1,0,0,1,15.982908248901367,0.19193819165229797,0.8908547163009644
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,1.0,2003,5088,5088,1,0,0,1,9.783632278442383,0.5419533252716064,0.04449211806058884
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,1.0,2003,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,1.0,2003,3060,2574,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,1.0,2003,5088,4202,1,0,0,1,13.18877124786377,0.3338831961154938,0.7855019569396973
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,4.0,2001,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,4.0,2001,3060,3060,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,4.0,2001,5088,5088,1,0,0,1,16.829330444335938,0.16177017986774445,0.9167757630348206
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,4.0,2001,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,4.0,2001,3060,2574,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,4.0,2001,5088,4202,1,1,1,1,16.897125244140625,0.1602899730205536,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,4.0,2002,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,4.0,2002,3060,3060,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,4.0,2002,5088,5088,1,0,0,1,16.883089065551758,0.16425968706607819,0.9108289480209351
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,4.0,2002,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,4.0,2002,3060,2574,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,4.0,2002,5088,4202,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,4.0,2003,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,4.0,2003,3060,3060,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,4.0,2003,5088,5088,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,4.0,2003,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,4.0,2003,3060,2574,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,4.0,2003,5088,4202,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,7.0,2001,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,7.0,2001,3060,3060,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,7.0,2001,5088,5088,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,7.0,2001,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,7.0,2001,3060,2574,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,7.0,2001,5088,4202,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,7.0,2002,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,7.0,2002,3060,3060,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,7.0,2002,5088,5088,1,1,1,1,16.897125244140625,0.1602899730205536,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,7.0,2002,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889879584312439
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,7.0,2002,3060,2574,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,7.0,2002,5088,4202,1,1,1,1,16.897125244140625,0.1602899730205536,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,7.0,2003,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889880180358887
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,7.0,2003,3060,3060,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,9,Dc,7.0,2003,5088,5088,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,7,Dc,7.0,2003,1860,1562,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889880180358887
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,8,Dc,7.0,2003,3060,2574,1,1,1,1,15.921142578125,0.1838054656982422,0.8961172103881836
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,arithmetic,4084,9,Dc,7.0,2003,5088,4202,1,1,1,1,16.897125244140625,0.1602899432182312,0.91060471534729
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,7,Dc,13.0,2001,1860,1860,1,1,1,1,15.377808570861816,0.2296142876148224,0.8889880180358887
development,17,n02090622/ILSVRC2012_val_00006265_n02090622,raw,4084,8,Dc,13.0,2001,3060,3060,1,1,1,1,15.921142578125,0.183805450797081,0.8961172103881836
